# x
1.499999966472387314e-02 4.687500186264514923e-03 1.499999966472387314e-02
1.499999966472387314e-02 6.250000093132257462e-03 1.499999966472387314e-02
1.499999966472387314e-02 7.812500000000000000e-03 1.499999966472387314e-02
1.499999966472387314e-02 9.375000372529029846e-03 1.499999966472387314e-02
1.499999966472387314e-02 1.093749981373548508e-02 1.499999966472387314e-02
1.499999966472387314e-02 1.250000018626451492e-02 1.499999966472387314e-02
1.499999966472387314e-02 1.406249962747097015e-02 1.499999966472387314e-02
1.499999966472387314e-02 1.562500000000000000e-02 1.499999966472387314e-02
1.499999966472387314e-02 1.718750037252902985e-02 1.499999966472387314e-02
1.499999966472387314e-02 1.875000074505805969e-02 1.499999966472387314e-02
1.499999966472387314e-02 2.031249925494194031e-02 1.499999966472387314e-02
1.499999966472387314e-02 2.187499962747097015e-02 1.499999966472387314e-02
1.499999966472387314e-02 2.343750000000000000e-02 1.499999966472387314e-02
1.499999966472387314e-02 2.500000037252902985e-02 1.499999966472387314e-02
1.499999966472387314e-02 2.656250074505805969e-02 1.499999966472387314e-02
1.499999966472387314e-02 2.812499925494194031e-02 1.499999966472387314e-02
1.499999966472387314e-02 2.968749962747097015e-02 1.499999966472387314e-02
1.499999966472387314e-02 3.125000000000000000e-02 1.499999966472387314e-02
1.499999966472387314e-02 3.281249850988388062e-02 1.499999966472387314e-02
1.499999966472387314e-02 3.437500074505805969e-02 1.499999966472387314e-02
1.499999966472387314e-02 3.593749925494194031e-02 1.499999966472387314e-02
1.499999966472387314e-02 3.750000149011611938e-02 1.499999966472387314e-02
1.499999966472387314e-02 3.906250000000000000e-02 1.499999966472387314e-02
1.499999966472387314e-02 4.062499850988388062e-02 1.499999966472387314e-02
1.499999966472387314e-02 4.218750074505805969e-02 1.499999966472387314e-02
1.499999966472387314e-02 4.374999925494194031e-02 1.499999966472387314e-02
1.499999966472387314e-02 4.531250149011611938e-02 1.499999966472387314e-02
1.499999966472387314e-02 4.687500000000000000e-02 1.499999966472387314e-02
1.499999966472387314e-02 4.843749850988388062e-02 1.499999966472387314e-02
1.362529955804347992e-02 4.782789945602416992e-02 1.480729971081018448e-02
1.366659998893737793e-02 4.453590139746665955e-02 1.481890026479959488e-02
1.369929965585470200e-02 4.137970134615898132e-02 1.482779998332262039e-02
1.366509962826967239e-02 3.827359899878501892e-02 1.481849979609251022e-02
1.365759968757629395e-02 3.515490144491195679e-02 1.481639966368675232e-02
1.365649979561567307e-02 3.203089907765388489e-02 1.481609977781772614e-02
1.365610025823116302e-02 2.890600077807903290e-02 1.481600012630224228e-02
1.365539990365505219e-02 2.578080072999000549e-02 1.481579989194869995e-02
1.365469954907894135e-02 2.265530079603195190e-02 1.481559965759515762e-02
1.365430001169443130e-02 1.952919922769069672e-02 1.481550000607967377e-02
1.365389954298734665e-02 1.640219986438751221e-02 1.481540035456418991e-02
1.365539990365505219e-02 1.327850017696619034e-02 1.481579989194869995e-02
1.366790011525154114e-02 1.016869954764842987e-02 1.481929980218410492e-02
1.362599991261959076e-02 7.047730032354593277e-03 1.480749994516372681e-02
1.352499984204769135e-02 3.957080189138650894e-03 1.477750018239021301e-02
1.286779996007680893e-02 1.361000002361834049e-03 1.452259998768568039e-02
1.056800037622451782e-02 1.306360005401074886e-03 1.231459993869066238e-02
1.005550008267164230e-02 1.373169943690299988e-03 9.256849996745586395e-03
1.145359966903924942e-02 1.376649946905672550e-03 6.475380156189203262e-03
1.421550009399652481e-02 1.373660052195191383e-03 5.061930045485496521e-03
1.727260090410709381e-02 1.379049965180456638e-03 5.546320229768753052e-03
1.945259980857372284e-02 1.379239954985678196e-03 7.725229952484369278e-03
1.994290016591548920e-02 1.346100005321204662e-03 1.075359992682933807e-02
1.857130043208599091e-02 1.383380033075809479e-03 1.349939964711666107e-02
1.636179909110069275e-02 2.155499998480081558e-03 1.481099985539913177e-02
1.633719913661479950e-02 5.448679905384778976e-03 1.481790002435445786e-02
1.633330062031745911e-02 8.600129745900630951e-03 1.481899991631507874e-02
1.634770072996616364e-02 1.171419955790042877e-02 1.481490023434162140e-02
1.634760014712810516e-02 1.483879983425140381e-02 1.481499988585710526e-02
1.634559966623783112e-02 1.796619966626167297e-02 1.481550000607967377e-02
1.634399965405464172e-02 2.109280042350292206e-02 1.481600012630224228e-02
1.634309999644756317e-02 2.421839907765388489e-02 1.481620036065578461e-02
1.634290069341659546e-02 2.734320051968097687e-02 1.481630001217126846e-02
1.634239964187145233e-02 3.046729974448680878e-02 1.481639966368675232e-02
1.634440012276172638e-02 3.359320014715194702e-02 1.481589954346418381e-02
1.636089943349361420e-02 3.672539815306663513e-02 1.481120008975267410e-02
1.640230044722557068e-02 3.986379876732826233e-02 1.479929964989423752e-02
1.642029918730258942e-02 4.298790171742439270e-02 1.479400042444467545e-02
1.637680083513259888e-02 4.606949910521507263e-02 1.480669993907213211e-02
1.709100045263767242e-02 4.864099994301795959e-02 1.454180013388395309e-02
1.942870020866394043e-02 4.862720146775245667e-02 1.232079975306987762e-02
1.994360052049160004e-02 4.862590134143829346e-02 9.251059964299201965e-03
1.854960061609745026e-02 4.862910136580467224e-02 6.478630006313323975e-03
1.579689979553222656e-02 4.864149913191795349e-02 5.063910037279129028e-03
1.275340002030134201e-02 4.865720123052597046e-02 5.533129908144474030e-03
1.056780014187097549e-02 4.866930097341537476e-02 7.685719989240169525e-03
1.005140040069818497e-02 4.865650087594985962e-02 1.071480009704828262e-02
1.140690036118030548e-02 4.858139902353286743e-02 1.347700040787458420e-02
1.358400005847215652e-02 4.616560041904449463e-02 1.479529961943626404e-02
1.370660029351711273e-02 4.294469952583312988e-02 1.482980046421289444e-02
1.367809996008872986e-02 3.982739895582199097e-02 1.482210028916597366e-02
1.365939993411302567e-02 3.671589866280555725e-02 1.481689978390932083e-02
1.365679968148469925e-02 3.359320014715194702e-02 1.481620036065578461e-02
1.365629956126213074e-02 3.046859987080097198e-02 1.481609977781772614e-02
1.365580037236213684e-02 2.734350040555000305e-02 1.481589954346418381e-02
1.365500036627054214e-02 2.421809919178485870e-02 1.481570024043321609e-02
1.365450024604797363e-02 2.109229937195777893e-02 1.481559965759515762e-02
1.365409977734088898e-02 1.796549931168556213e-02 1.481540035456418991e-02
1.365400012582540512e-02 1.483900006860494614e-02 1.481540035456418991e-02
1.366029959172010422e-02 1.172189973294734955e-02 1.481719966977834702e-02
1.366380043327808380e-02 8.612070232629776001e-03 1.481810025870800018e-02
1.355889998376369476e-02 5.486660171300172806e-03 1.478779967874288559e-02
1.364810019731521606e-02 2.562250010669231415e-03 1.481380034238100052e-02
1.153040025383234024e-02 1.348069985397160053e-03 1.360030006617307663e-02
1.007040031254291534e-02 1.358389970846474171e-03 1.083619985729455948e-02
1.053309999406337738e-02 1.377489999867975712e-03 7.753490004688501358e-03
1.272260025143623352e-02 1.375010004267096519e-03 5.548759829252958298e-03
1.578349992632865906e-02 1.374740037135779858e-03 5.061780102550983429e-03
1.853650063276290894e-02 1.381870009936392307e-03 6.465429905802011490e-03
1.993569917976856232e-02 1.365749980323016644e-03 9.200640022754669189e-03
1.946900039911270142e-02 1.347990008071064949e-03 1.224219985306262970e-02
1.746659912168979645e-02 1.309929997660219669e-03 1.434919983148574829e-02
1.639959961175918579e-02 3.815439995378255844e-03 1.480009965598583221e-02
1.632180064916610718e-02 7.037629839032888412e-03 1.482210028916597366e-02
1.634339988231658936e-02 1.015579979866743088e-02 1.481609977781772614e-02
1.634830050170421600e-02 1.327519956976175308e-02 1.481479965150356293e-02
1.634640060365200043e-02 1.640290021896362305e-02 1.481529977172613144e-02
1.634470000863075256e-02 1.952980086207389832e-02 1.481579989194869995e-02
1.634350046515464783e-02 2.265579998493194580e-02 1.481609977781772614e-02
1.634299941360950470e-02 2.578089945018291473e-02 1.481630001217126846e-02
1.634269952774047852e-02 2.890530042350292206e-02 1.481630001217126846e-02
1.634260080754756927e-02 3.202990069985389709e-02 1.481639966368675232e-02
1.634950004518032074e-02 3.515819832682609558e-02 1.481440011411905289e-02
1.637860015034675598e-02 3.829409927129745483e-02 1.480619981884956360e-02
1.642080023884773254e-02 4.142929986119270325e-02 1.479389984160661697e-02
1.638969965279102325e-02 4.453499987721443176e-02 1.480299979448318481e-02
1.628459990024566650e-02 4.745420068502426147e-02 1.483219955116510391e-02
1.845250092446804047e-02 4.859530180692672729e-02 1.361660007387399673e-02
1.993159949779510498e-02 4.862409830093383789e-02 1.082419976592063904e-02
1.946659944951534271e-02 4.862720146775245667e-02 7.752960082143545151e-03
1.728410087525844574e-02 4.863439872860908508e-02 5.552189890295267105e-03
1.423740014433860779e-02 4.864909872412681580e-02 5.058499984443187714e-03
1.149190030992031097e-02 4.866509884595870972e-02 6.437260191887617111e-03
1.007170043885707855e-02 4.866800084710121155e-02 9.156290441751480103e-03
1.051430031657218933e-02 4.862479865550994873e-02 1.220879983156919479e-02
1.251680031418800354e-02 4.866629838943481445e-02 1.433979999274015427e-02
1.238270010799169540e-02 4.528620094060897827e-02 1.426030043512582779e-02
1.093189977109432220e-02 2.754660090431571007e-03 7.093039806932210922e-03
1.241880003362894058e-02 3.749459981918334961e-02 1.428219955414533615e-02
1.251319982111454010e-02 4.211809858679771423e-02 1.433769986033439636e-02
1.241269987076520920e-02 3.437370061874389648e-02 1.427850034087896347e-02
1.753240078687667847e-02 6.282779853790998459e-03 1.431120000779628754e-02
1.241150032728910446e-02 3.124970011413097382e-02 1.427779998630285263e-02
1.029659993946552277e-02 2.701380057260394096e-03 1.169640012085437775e-02
1.241089962422847748e-02 2.812460064888000488e-02 1.427740044891834259e-02
1.769999973475933075e-02 4.708340018987655640e-02 1.420830003917217255e-02
1.240949984639883041e-02 2.499900013208389282e-02 1.427660044282674789e-02
1.240830030292272568e-02 2.187260054051876068e-02 1.427590008825063705e-02
1.240789983421564102e-02 1.874439977109432220e-02 1.427560020238161087e-02
1.240730006247758865e-02 1.561379991471767426e-02 1.427519973367452621e-02
1.241040043532848358e-02 1.249250024557113647e-02 1.427709963172674179e-02
1.244159974157810211e-02 9.414750151336193085e-03 1.429590024054050446e-02
1.231149956583976746e-02 6.307519972324371338e-03 1.421570032835006714e-02
1.213680021464824677e-02 2.956589916720986366e-03 1.409900002181529999e-02
1.344699971377849579e-02 2.746149897575378418e-03 5.247309803962707520e-03
1.241180021315813065e-02 3.281189873814582825e-02 1.427800022065639496e-02
1.099369954317808151e-02 2.514770021662116051e-03 1.299150008708238602e-02
1.759620010852813721e-02 1.092569995671510696e-02 1.427320018410682678e-02
1.204350031912326813e-02 2.749969949945807457e-03 5.967719946056604385e-03
1.655030064284801483e-02 2.753149950876832008e-03 5.246430169790983200e-03
1.904750056564807892e-02 2.770469989627599716e-03 7.064380217343568802e-03
1.999980024993419647e-02 2.718339907005429268e-03 9.959620423614978790e-03
1.906980015337467194e-02 2.700810087844729424e-03 1.290460024029016495e-02
1.781369931995868683e-02 2.886049915105104446e-03 1.413320004940032959e-02
1.759600080549716949e-02 1.404939964413642883e-02 1.427320018410682678e-02
1.241420023143291473e-02 3.593549877405166626e-02 1.427939999848604202e-02
1.759050041437149048e-02 4.667450208216905594e-03 1.427660044282674789e-02
1.759750023484230042e-02 1.248519960790872574e-02 1.427240017801523209e-02
1.759250089526176453e-02 1.718150079250335693e-02 1.427539996802806854e-02
1.758950017392635345e-02 2.031040005385875702e-02 1.427720021456480026e-02
1.758760027587413788e-02 2.343679964542388916e-02 1.427830010652542114e-02
1.758730039000511169e-02 2.656180039048194885e-02 1.427850034087896347e-02
1.758660003542900085e-02 2.968480065464973450e-02 1.427900046110153198e-02
1.758660003542900085e-02 3.280819952487945557e-02 1.427900046110153198e-02
1.760369911789894104e-02 3.593879938125610352e-02 1.426860038191080093e-02
1.766889914870262146e-02 3.908810019493103027e-02 1.422809995710849762e-02
1.774719916284084320e-02 4.224479943513870239e-02 1.417769957333803177e-02
1.761969923973083496e-02 4.534969851374626160e-02 1.425880007445812225e-02
1.972790062427520752e-02 4.724629968404769897e-02 1.162679959088563919e-02
1.899109967052936554e-02 4.728110134601593018e-02 1.301180012524127960e-02
1.250709965825080872e-02 4.367810115218162537e-02 1.433419995009899139e-02
1.214400026947259903e-02 4.705910012125968933e-02 1.410400029271841049e-02
1.977320015430450439e-02 4.725800082087516785e-02 8.511140011250972748e-03
1.796589978039264679e-02 4.726310074329376221e-02 5.974680185317993164e-03
1.503069978207349777e-02 4.728940129280090332e-02 5.000090226531028748e-03
1.211069989949464798e-02 4.732000082731246948e-02 5.919329822063446045e-03
1.028260029852390289e-02 4.733860120177268982e-02 8.342890068888664246e-03
1.019749976694583893e-02 4.730210080742835999e-02 1.139159966260194778e-02
1.242989953607320786e-02 3.904920071363449097e-02 1.428890042006969452e-02
1.241029985249042511e-02 2.656189911067485809e-02 1.427709963172674179e-02
1.241130009293556213e-02 2.968730032444000244e-02 1.427770033478736877e-02
1.246180012822151184e-02 4.058859869837760925e-02 1.430790033191442490e-02
1.022540032863616943e-02 2.751119900494813919e-03 8.515640161931514740e-03
1.758570037782192230e-02 9.375159628689289093e-03 1.427949965000152588e-02
1.755869947373867035e-02 7.832029834389686584e-03 1.429570000618696213e-02
1.240869984030723572e-02 2.343579940497875214e-02 1.427610032260417938e-02
1.240819972008466721e-02 2.030909992754459381e-02 1.427580043673515320e-02
1.240759994834661484e-02 1.717969961464405060e-02 1.427539996802806854e-02
1.240709982812404633e-02 1.405049953609704971e-02 1.427519973367452621e-02
1.242149993777275085e-02 1.094659976661205292e-02 1.428379956632852554e-02
1.241950038820505142e-02 7.870290428400039673e-03 1.428260002285242081e-02
1.215079985558986664e-02 4.698810167610645294e-03 1.410880032926797867e-02
1.794520020484924316e-02 2.763330005109310150e-03 5.959460046142339706e-03
1.000120025128126144e-02 2.734679961577057838e-03 1.010799966752529144e-02
1.500010024756193161e-02 2.746280049905180931e-03 4.999999888241291046e-03
1.975180022418498993e-02 2.759329974651336670e-03 8.444209583103656769e-03
1.977569982409477234e-02 2.665279898792505264e-03 1.148070022463798523e-02
1.758730039000511169e-02 2.499949932098388672e-02 1.427850034087896347e-02
1.758839935064315796e-02 2.187380008399486542e-02 1.427789963781833649e-02
1.759099960327148438e-02 1.874599978327751160e-02 1.427629962563514709e-02
1.759400032460689545e-02 1.561640016734600067e-02 1.427450031042098999e-02
1.758709922432899475e-02 2.812349982559680939e-02 1.427869964390993118e-02
1.758589968085289001e-02 3.124609962105751038e-02 1.427939999848604202e-02
1.759099960327148438e-02 3.437219932675361633e-02 1.427629962563514709e-02
1.762929931282997131e-02 3.751080110669136047e-02 1.425279956310987473e-02
1.771550066769123077e-02 4.066750034689903259e-02 1.419830042868852615e-02
1.771719940006732941e-02 4.380429908633232117e-02 1.419719960540533066e-02
1.999939978122711182e-02 4.725139960646629333e-02 1.007530000060796738e-02
1.907199993729591370e-02 4.725480079650878906e-02 7.098489906638860703e-03
1.656959950923919678e-02 4.727509990334510803e-02 5.252759903669357300e-03
1.349269971251487732e-02 4.730390012264251709e-02 5.232609808444976807e-03
1.100749988108873367e-02 4.733369871973991394e-02 6.990069989114999771e-03
1.000209990888834000e-02 4.733169823884963989e-02 9.855969808995723724e-03
1.088340021669864655e-02 4.721850156784057617e-02 1.283789984881877899e-02
1.135599985718727112e-02 2.734309993684291840e-02 1.342360023409128189e-02
1.135700009763240814e-02 3.046849928796291351e-02 1.342470012605190277e-02
1.876910030841827393e-02 4.466449841856956482e-02 1.328540034592151642e-02
1.946279965341091156e-02 4.174789879471063614e-03 7.745420094579458237e-03
1.135300006717443466e-02 2.265300042927265167e-02 1.342049986124038696e-02
1.135279983282089233e-02 1.952349953353404999e-02 1.342019997537136078e-02
1.135270018130540848e-02 1.638830080628395081e-02 1.342010032385587692e-02
1.135140005499124527e-02 1.325219962745904922e-02 1.341869961470365524e-02
1.137469988316297531e-02 1.017099991440773010e-02 1.344349980354309082e-02
1.136009953916072845e-02 7.197409868240356445e-03 1.342799980193376541e-02
1.135770045220851898e-02 3.359239920973777771e-02 1.342539954930543900e-02
1.952469907701015472e-02 3.919439855962991714e-03 1.212759967893362045e-02
1.949590072035789490e-02 4.587730020284652710e-02 7.812189869582653046e-03
1.086170040071010590e-02 4.044040106236934662e-03 1.280609983950853348e-02
1.271320041269063950e-02 4.120510071516036987e-03 5.553599912673234940e-03
1.147780008614063263e-02 4.431119933724403381e-02 1.354879979044198990e-02
1.010259985923767090e-02 4.071739967912435532e-03 1.100790034979581833e-02
1.009919960051774979e-02 4.600689932703971863e-02 9.008809924125671387e-03
1.114969979971647263e-02 5.690750200301408768e-03 1.318980008363723755e-02
1.854860037565231323e-02 4.162060096859931946e-03 6.477579940110445023e-03
1.870699971914291382e-02 3.828909993171691895e-02 1.335529983043670654e-02
1.136210002005100250e-02 3.671659901738166809e-02 1.343009993433952332e-02
1.867550052702426910e-02 4.083389881998300552e-03 1.338970009237527847e-02
1.135919988155364990e-02 3.515410050749778748e-02 1.342710014432668686e-02
1.994859986007213593e-02 4.042860120534896851e-03 1.071539986878633499e-02
1.864130049943923950e-02 2.578070014715194702e-02 1.342650037258863449e-02
1.865030080080032349e-02 1.482450030744075775e-02 1.341690029948949814e-02
1.864119991660118103e-02 2.421809919178485870e-02 1.342660002410411835e-02
1.728229969739913940e-02 4.141639918088912964e-03 5.551259964704513550e-03
1.865299977362155914e-02 1.325319986790418625e-02 1.341409981250762939e-02
1.143989991396665573e-02 4.134809970855712891e-02 1.351079996675252914e-02
1.040599960833787918e-02 4.594900086522102356e-02 1.197350025177001953e-02
1.863569952547550201e-02 8.586909621953964233e-03 1.343240030109882355e-02
1.864480040967464447e-02 1.952669955790042877e-02 1.342280022799968719e-02
1.864680089056491852e-02 1.796109974384307861e-02 1.342060044407844543e-02
1.002610009163618088e-02 4.599120095372200012e-02 1.050989981740713120e-02
1.864100061357021332e-02 2.890259958803653717e-02 1.342680025845766068e-02
1.863859966397285461e-02 3.202129900455474854e-02 1.342939957976341248e-02
1.864770054817199707e-02 3.514400124549865723e-02 1.341969985514879227e-02
1.866810023784637451e-02 3.671199828386306763e-02 1.339779980480670929e-02
1.578819938004016876e-02 4.124899860471487045e-03 5.062509793788194656e-03
1.883970014750957489e-02 4.149020090699195862e-02 1.320260018110275269e-02
1.991529949009418488e-02 4.585739970207214355e-02 1.091660000383853912e-02
1.143720000982284546e-02 4.128890112042427063e-03 6.491899956017732620e-03
1.153639983385801315e-02 4.281489923596382141e-02 1.360599976032972336e-02
1.865600049495697021e-02 1.168559957295656204e-02 1.341080013662576675e-02
1.887249946594238281e-02 4.310600087046623230e-02 1.316280011087656021e-02
1.135380007326602936e-02 2.421680092811584473e-02 1.342129986733198166e-02
1.123610045760869980e-02 4.577460139989852905e-02 1.329139992594718933e-02
1.730770058929920197e-02 4.590319842100143433e-02 5.564399994909763336e-03
1.426520012319087982e-02 4.594369977712631226e-02 5.054280161857604980e-03
1.154449954628944397e-02 4.598980024456977844e-02 6.386249791830778122e-03
1.062029972672462463e-02 4.600679874420166016e-02 7.587830070406198502e-03
1.135489996522665024e-02 2.578010037541389465e-02 1.342250034213066101e-02
1.135670021176338196e-02 2.890590019524097443e-02 1.342429965734481812e-02
1.051160041242837906e-02 4.140180069953203201e-03 7.796850055456161499e-03
1.136779971420764923e-02 3.827920183539390564e-02 1.343610044568777084e-02
1.865530014038085938e-02 1.012689992785453796e-02 1.341160014271736145e-02
1.940190047025680542e-02 4.584719985723495483e-02 1.237129978835582733e-02
1.864179968833923340e-02 2.265509963035583496e-02 1.342600025236606598e-02
1.135720033198595047e-02 3.203070163726806641e-02 1.342490036040544510e-02
1.864860020577907562e-02 1.639430038630962372e-02 1.341869961470365524e-02
1.995299942791461945e-02 4.590779915452003479e-02 9.315719828009605408e-03
1.858719997107982635e-02 7.083239965140819550e-03 1.348309963941574097e-02
1.004459988325834274e-02 4.116460215300321579e-03 9.333389811217784882e-03
1.135270018130540848e-02 2.108830027282238007e-02 1.342010032385587692e-02
1.135270018130540848e-02 1.795759983360767365e-02 1.342010032385587692e-02
1.135220006108283997e-02 1.482009980827569962e-02 1.341960020363330841e-02
1.135460007935762405e-02 1.169670000672340393e-02 1.342220045626163483e-02
1.142339967191219330e-02 8.696319535374641418e-03 1.349399983882904053e-02
1.421310007572174072e-02 4.119699820876121521e-03 5.062310025095939636e-03
1.876929961144924164e-02 3.988140076398849487e-02 1.328520011156797409e-02
1.993739977478981018e-02 4.147860221564769745e-03 9.211570024490356445e-03
1.864149980247020721e-02 2.734250016510486603e-02 1.342630013823509216e-02
1.856210082769393921e-02 4.605190083384513855e-02 1.350880041718482971e-02
1.853070035576820374e-02 5.602729972451925278e-03 1.354040019214153290e-02
1.138429995626211166e-02 3.983249887824058533e-02 1.345350034534931183e-02
1.864309981465339661e-02 2.109160088002681732e-02 1.342459954321384430e-02
1.864000037312507629e-02 3.046279959380626678e-02 1.342790015041828156e-02
1.863989979028701782e-02 3.358240053057670593e-02 1.342799980193376541e-02
1.857819966971874237e-02 4.588570073246955872e-02 6.507620215415954590e-03
1.581599935889244080e-02 4.592199996113777161e-02 5.067029967904090881e-03
1.279340032488107681e-02 4.596550017595291138e-02 5.513269919902086258e-03
1.352330017834901810e-02 4.460420086979866028e-02 5.223040003329515457e-03
1.942710019648075104e-02 2.499959990382194519e-02 1.232390012592077255e-02
1.942339912056922913e-02 3.279000148177146912e-02 1.233099959790706635e-02
1.911219954490661621e-02 4.450180009007453918e-02 7.155780214816331863e-03
1.957830041646957397e-02 4.066130146384239197e-02 1.200980041176080704e-02
1.062470022588968277e-02 4.462819918990135193e-02 1.242010015994310379e-02
1.500250026583671570e-02 5.499039776623249054e-03 4.999999888241291046e-03
1.070579979568719864e-02 8.043539710342884064e-03 1.256129983812570572e-02
1.056620012968778610e-02 2.030169963836669922e-02 1.231110002845525742e-02
1.056689955294132233e-02 1.716360077261924744e-02 1.231249980628490448e-02
1.056730002164840698e-02 1.401320006698369980e-02 1.231320016086101532e-02
1.056599989533424377e-02 1.086710020899772644e-02 1.231089979410171509e-02
1.999969966709613800e-02 5.542249884456396103e-03 1.005300041288137436e-02
1.943000033497810364e-02 2.030820026993751526e-02 1.231850031763315201e-02
1.057150028645992279e-02 3.437199816107749939e-02 1.232140045613050461e-02
1.056599989533424377e-02 2.186750061810016632e-02 1.231069955974817276e-02
1.999839954078197479e-02 4.465129971504211426e-02 1.012710016220808029e-02
1.906800083816051483e-02 5.579529795795679092e-03 7.092809770256280899e-03
1.057070028036832809e-02 2.968760021030902863e-02 1.231980044394731522e-02
1.032869983464479446e-02 5.389930214732885361e-03 1.178300008177757263e-02
1.924059912562370300e-02 5.041620228439569473e-03 1.264899969100952148e-02
1.944609917700290680e-02 9.294039569795131683e-03 1.228750031441450119e-02
1.977290026843547821e-02 5.290190223604440689e-03 1.148969959467649460e-02
1.977689936757087708e-02 5.626330152153968811e-03 8.523249998688697815e-03
1.796109974384307861e-02 5.549809895455837250e-03 5.971089936792850494e-03
1.059660036116838455e-02 4.066099971532821655e-02 1.236850023269653320e-02
1.943610049784183502e-02 1.402479968965053558e-02 1.230670046061277390e-02
1.000219956040382385e-02 5.450120195746421814e-03 1.014840044081211090e-02
1.012170035392045975e-02 4.464539885520935059e-02 1.109640020877122879e-02
1.942729949951171875e-02 2.967909909784793854e-02 1.232360024005174637e-02
1.943489909172058105e-02 3.590239956974983215e-02 1.230899989604949951e-02
1.656029932200908661e-02 5.516789853572845459e-03 5.249680019915103912e-03
1.344239991158246994e-02 5.493780132383108139e-03 5.248799920082092285e-03
1.068069972097873688e-02 4.215680062770843506e-02 1.251870021224021912e-02
1.943919993937015533e-02 1.244380045682191849e-02 1.230069994926452637e-02
1.658350042998790741e-02 4.455019906163215637e-02 5.257380194962024689e-03
1.968690007925033569e-02 4.417930170893669128e-02 1.174159999936819077e-02
1.056650001555681229e-02 2.343329973518848419e-02 1.231169980019330978e-02
1.084730029106140137e-02 4.344389960169792175e-02 1.278479956090450287e-02
1.001199986785650253e-02 4.466509819030761719e-02 9.653810411691665649e-03
1.798900030553340912e-02 4.452579841017723083e-02 5.991769954562187195e-03
1.504100020974874496e-02 4.457530006766319275e-02 5.000169854611158371e-03
1.106570009142160416e-02 4.467039927840232849e-02 6.914370227605104446e-03
1.056750025600194931e-02 2.499759942293167114e-02 1.231370028108358383e-02
1.057390030473470688e-02 3.593380004167556763e-02 1.232589967548847198e-02
1.091810036450624466e-02 5.519240163266658783e-03 7.112479768693447113e-03
1.942810043692588806e-02 2.812170051038265228e-02 1.232209987938404083e-02
1.057790033519268036e-02 3.750009834766387939e-02 1.233339961618185043e-02
1.944519951939582825e-02 1.086600031703710556e-02 1.228910032659769058e-02
1.942729949951171875e-02 2.343679964542388916e-02 1.232360024005174637e-02
