3108 5624
20 5.00000000000000e-04 1.05000000000000e-02 2.50000000000000e-02
21 5.00000000000000e-04 3.95000000000000e-02 2.50000000000000e-02
23 2.95000000000000e-02 1.05000000000000e-02 2.50000000000000e-02
24 2.95000000000000e-02 3.95000000000000e-02 2.50000000000000e-02
313 5.00000000000000e-04 1.06564361867966e-02 2.50000000000000e-02
314 5.00000000000000e-04 1.08535292975970e-02 2.50000000000000e-02
315 5.00000000000000e-04 1.10505028533798e-02 2.50000000000000e-02
316 5.00000000000000e-04 1.12474764091626e-02 2.50000000000000e-02
317 5.00000000000000e-04 1.14444499649454e-02 2.50000000000000e-02
318 5.00000000000000e-04 1.16414235207282e-02 2.50000000000000e-02
319 5.00000000000000e-04 1.18383970765110e-02 2.50000000000000e-02
320 5.00000000000000e-04 1.20353706322938e-02 2.50000000000000e-02
321 5.00000000000000e-04 1.22323441880766e-02 2.50000000000000e-02
322 5.00000000000000e-04 1.24293177438594e-02 2.50000000000000e-02
323 5.00000000000000e-04 1.26262912996422e-02 2.50000000000000e-02
324 5.00000000000000e-04 1.28232648554250e-02 2.50000000000000e-02
325 5.00000000000000e-04 1.30202384112078e-02 2.50000000000000e-02
326 5.00000000000000e-04 1.32172119669906e-02 2.50000000000000e-02
327 5.00000000000000e-04 1.34141855227734e-02 2.50000000000000e-02
328 5.00000000000000e-04 1.36111590785562e-02 2.50000000000000e-02
329 5.00000000000000e-04 1.38081326343390e-02 2.50000000000000e-02
330 5.00000000000000e-04 1.40051061901218e-02 2.50000000000000e-02
331 5.00000000000000e-04 1.42020797459046e-02 2.50000000000000e-02
332 5.00000000000000e-04 1.43990533016874e-02 2.50000000000000e-02
333 5.00000000000000e-04 1.45960268574702e-02 2.50000000000000e-02
334 5.00000000000000e-04 1.47930004132530e-02 2.50000000000000e-02
335 5.00000000000000e-04 1.49899739690358e-02 2.50000000000000e-02
336 5.00000000000000e-04 1.51869475248186e-02 2.50000000000000e-02
337 5.00000000000000e-04 1.53839210806014e-02 2.50000000000000e-02
338 5.00000000000000e-04 1.55808946363842e-02 2.50000000000000e-02
339 5.00000000000000e-04 1.57778681921670e-02 2.50000000000000e-02
340 5.00000000000000e-04 1.59748417479498e-02 2.50000000000000e-02
341 5.00000000000000e-04 1.61718153037326e-02 2.50000000000000e-02
342 5.00000000000000e-04 1.63687888595154e-02 2.50000000000000e-02
343 5.00000000000000e-04 1.65657624152982e-02 2.50000000000000e-02
344 5.00000000000000e-04 1.67627359710810e-02 2.50000000000000e-02
345 5.00000000000000e-04 1.69597095268638e-02 2.50000000000000e-02
346 5.00000000000000e-04 1.71566830826466e-02 2.50000000000000e-02
347 5.00000000000000e-04 1.73536566384294e-02 2.50000000000000e-02
348 5.00000000000000e-04 1.75506301942122e-02 2.50000000000000e-02
349 5.00000000000000e-04 1.77476037499950e-02 2.50000000000000e-02
350 5.00000000000000e-04 1.79445773057778e-02 2.50000000000000e-02
351 5.00000000000000e-04 1.81415508615606e-02 2.50000000000000e-02
352 5.00000000000000e-04 1.83385244173434e-02 2.50000000000000e-02
353 5.00000000000000e-04 1.85354979731262e-02 2.50000000000000e-02
354 5.00000000000000e-04 1.87324715289090e-02 2.50000000000000e-02
355 5.00000000000000e-04 1.89294450846918e-02 2.50000000000000e-02
356 5.00000000000000e-04 1.91264186404746e-02 2.50000000000000e-02
357 5.00000000000000e-04 1.93233921962574e-02 2.50000000000000e-02
358 5.00000000000000e-04 1.95203657520402e-02 2.50000000000000e-02
359 5.00000000000000e-04 1.97173393078229e-02 2.50000000000000e-02
360 5.00000000000000e-04 1.99143128636057e-02 2.50000000000000e-02
361 5.00000000000000e-04 2.01112864193885e-02 2.50000000000000e-02
362 5.00000000000000e-04 2.03082599751713e-02 2.50000000000000e-02
363 5.00000000000000e-04 2.05052335309541e-02 2.50000000000000e-02
364 5.00000000000000e-04 2.07022070867369e-02 2.50000000000000e-02
365 5.00000000000000e-04 2.08991806425197e-02 2.50000000000000e-02
366 5.00000000000000e-04 2.10961541983025e-02 2.50000000000000e-02
367 5.00000000000000e-04 2.12931277540853e-02 2.50000000000000e-02
368 5.00000000000000e-04 2.14901013098681e-02 2.50000000000000e-02
369 5.00000000000000e-04 2.16870748656509e-02 2.50000000000000e-02
370 5.00000000000000e-04 2.18840484214337e-02 2.50000000000000e-02
371 5.00000000000000e-04 2.20810219772165e-02 2.50000000000000e-02
372 5.00000000000000e-04 2.22779955329993e-02 2.50000000000000e-02
373 5.00000000000000e-04 2.24749690887821e-02 2.50000000000000e-02
374 5.00000000000000e-04 2.26719426445649e-02 2.50000000000000e-02
375 5.00000000000000e-04 2.28689162003477e-02 2.50000000000000e-02
376 5.00000000000000e-04 2.30658897561305e-02 2.50000000000000e-02
377 5.00000000000000e-04 2.32628633119133e-02 2.50000000000000e-02
378 5.00000000000000e-04 2.34598368676961e-02 2.50000000000000e-02
379 5.00000000000000e-04 2.36568104234789e-02 2.50000000000000e-02
380 5.00000000000000e-04 2.38537839792617e-02 2.50000000000000e-02
381 5.00000000000000e-04 2.40507575350445e-02 2.50000000000000e-02
382 5.00000000000000e-04 2.42477310908273e-02 2.50000000000000e-02
383 5.00000000000000e-04 2.44447046466100e-02 2.50000000000000e-02
384 5.00000000000000e-04 2.46416782023928e-02 2.50000000000000e-02
385 5.00000000000000e-04 2.48386517581756e-02 2.50000000000000e-02
386 5.00000000000000e-04 2.50356253139584e-02 2.50000000000000e-02
387 5.00000000000000e-04 2.52325988697412e-02 2.50000000000000e-02
388 5.00000000000000e-04 2.54295724255240e-02 2.50000000000000e-02
389 5.00000000000000e-04 2.56265459813068e-02 2.50000000000000e-02
390 5.00000000000000e-04 2.58235195370896e-02 2.50000000000000e-02
391 5.00000000000000e-04 2.60204930928724e-02 2.50000000000000e-02
392 5.00000000000000e-04 2.62174666486552e-02 2.50000000000000e-02
393 5.00000000000000e-04 2.64144402044380e-02 2.50000000000000e-02
394 5.00000000000000e-04 2.66114137602208e-02 2.50000000000000e-02
395 5.00000000000000e-04 2.68083873160035e-02 2.50000000000000e-02
396 5.00000000000000e-04 2.70053608717863e-02 2.50000000000000e-02
397 5.00000000000000e-04 2.72023344275691e-02 2.50000000000000e-02
398 5.00000000000000e-04 2.73993079833519e-02 2.50000000000000e-02
399 5.00000000000000e-04 2.75962815391347e-02 2.50000000000000e-02
400 5.00000000000000e-04 2.77932550949175e-02 2.50000000000000e-02
401 5.00000000000000e-04 2.79902286507003e-02 2.50000000000000e-02
402 5.00000000000000e-04 2.81872022064831e-02 2.50000000000000e-02
403 5.00000000000000e-04 2.83841757622659e-02 2.50000000000000e-02
404 5.00000000000000e-04 2.85811493180487e-02 2.50000000000000e-02
405 5.00000000000000e-04 2.87781228738315e-02 2.50000000000000e-02
406 5.00000000000000e-04 2.89750964296142e-02 2.50000000000000e-02
407 5.00000000000000e-04 2.91720699853970e-02 2.50000000000000e-02
408 5.00000000000000e-04 2.93690435411798e-02 2.50000000000000e-02
409 5.00000000000000e-04 2.95660170969626e-02 2.50000000000000e-02
410 5.00000000000000e-04 2.97629906527454e-02 2.50000000000000e-02
411 5.00000000000000e-04 2.99599642085282e-02 2.50000000000000e-02
412 5.00000000000000e-04 3.01569377643110e-02 2.50000000000000e-02
413 5.00000000000000e-04 3.03539113200938e-02 2.50000000000000e-02
414 5.00000000000000e-04 3.05508848758766e-02 2.50000000000000e-02
415 5.00000000000000e-04 3.07478584316594e-02 2.50000000000000e-02
416 5.00000000000000e-04 3.09448319874422e-02 2.50000000000000e-02
417 5.00000000000000e-04 3.11418055432250e-02 2.50000000000000e-02
418 5.00000000000000e-04 3.13387790990077e-02 2.50000000000000e-02
419 5.00000000000000e-04 3.15357526547905e-02 2.50000000000000e-02
420 5.00000000000000e-04 3.17327262105733e-02 2.50000000000000e-02
421 5.00000000000000e-04 3.19296997663562e-02 2.50000000000000e-02
422 5.00000000000000e-04 3.21266733221389e-02 2.50000000000000e-02
423 5.00000000000000e-04 3.23236468779217e-02 2.50000000000000e-02
424 5.00000000000000e-04 3.25206204337046e-02 2.50000000000000e-02
425 5.00000000000000e-04 3.27175939894873e-02 2.50000000000000e-02
426 5.00000000000000e-04 3.29145675452701e-02 2.50000000000000e-02
427 5.00000000000000e-04 3.31115411010530e-02 2.50000000000000e-02
428 5.00000000000000e-04 3.33085146568357e-02 2.50000000000000e-02
429 5.00000000000000e-04 3.35054882126185e-02 2.50000000000000e-02
430 5.00000000000000e-04 3.37024617684013e-02 2.50000000000000e-02
431 5.00000000000000e-04 3.38994353241841e-02 2.50000000000000e-02
432 5.00000000000000e-04 3.40964088799669e-02 2.50000000000000e-02
433 5.00000000000000e-04 3.42933824357497e-02 2.50000000000000e-02
434 5.00000000000000e-04 3.44903559915325e-02 2.50000000000000e-02
435 5.00000000000000e-04 3.46873295473153e-02 2.50000000000000e-02
436 5.00000000000000e-04 3.48843031030981e-02 2.50000000000000e-02
437 5.00000000000000e-04 3.50812766588809e-02 2.50000000000000e-02
438 5.00000000000000e-04 3.52782502146637e-02 2.50000000000000e-02
439 5.00000000000000e-04 3.54752237704465e-02 2.50000000000000e-02
440 5.00000000000000e-04 3.56721973262293e-02 2.50000000000000e-02
441 5.00000000000000e-04 3.58691708820121e-02 2.50000000000000e-02
442 5.00000000000000e-04 3.60661444377949e-02 2.50000000000000e-02
443 5.00000000000000e-04 3.62631179935777e-02 2.50000000000000e-02
444 5.00000000000000e-04 3.64600915493605e-02 2.50000000000000e-02
445 5.00000000000000e-04 3.66570651051433e-02 2.50000000000000e-02
446 5.00000000000000e-04 3.68540386609261e-02 2.50000000000000e-02
447 5.00000000000000e-04 3.70510122167089e-02 2.50000000000000e-02
448 5.00000000000000e-04 3.72479857724917e-02 2.50000000000000e-02
449 5.00000000000000e-04 3.74449593282745e-02 2.50000000000000e-02
450 5.00000000000000e-04 3.76419328840573e-02 2.50000000000000e-02
451 5.00000000000000e-04 3.78389064398401e-02 2.50000000000000e-02
452 5.00000000000000e-04 3.80358799956228e-02 2.50000000000000e-02
453 5.00000000000000e-04 3.82328535514056e-02 2.50000000000000e-02
454 5.00000000000000e-04 3.84298271071884e-02 2.50000000000000e-02
455 5.00000000000000e-04 3.86268006629712e-02 2.50000000000000e-02
456 5.00000000000000e-04 3.87790936666830e-02 2.50000000000000e-02
457 5.00000000000000e-04 3.89324107541949e-02 2.50000000000000e-02
458 5.00000000000000e-04 3.90843144167075e-02 2.50000000000000e-02
459 5.00000000000000e-04 3.92196599311734e-02 2.50000000000000e-02
460 5.00000000000000e-04 3.93705454614236e-02 2.50000000000000e-02
461 6.56952780392740e-04 1.05000000000000e-02 2.50000000000000e-02
462 8.54999391259920e-04 1.05000000000000e-02 2.50000000000000e-02
463 1.05292577354241e-03 1.05000000000000e-02 2.50000000000000e-02
464 1.25085215582489e-03 1.05000000000000e-02 2.50000000000000e-02
465 1.44877853810738e-03 1.05000000000000e-02 2.50000000000000e-02
466 1.64670492038987e-03 1.05000000000000e-02 2.50000000000000e-02
467 1.84463130267235e-03 1.05000000000000e-02 2.50000000000000e-02
468 2.04255768495484e-03 1.05000000000000e-02 2.50000000000000e-02
469 2.24048406723733e-03 1.05000000000000e-02 2.50000000000000e-02
470 2.43841044951981e-03 1.05000000000000e-02 2.50000000000000e-02
471 2.63633683180230e-03 1.05000000000000e-02 2.50000000000000e-02
