Points_0,Points_1,Points_2,Temperature
0.0109237,0.034385,0.00710455,34.0305
0.0190932,0.0138423,0.00712841,33.8455
0.0191205,0.0265501,0.00716784,33.9411
0.0109046,0.0186257,0.0071316,34.1981
0.0109123,0.0202256,0.00712059,34.2188
0.019095,0.0155483,0.00713108,33.8915
0.0120747,0.0111202,0.00594504,33.6105
0.0108993,0.0359303,0.00713918,33.9857
0.010922,0.0218219,0.00710698,34.2295
0.0108647,0.0138301,0.00718939,34.0703
0.014925,0.0109577,0.00500056,33.2816
0.010901,0.017023,0.00713679,34.1635
0.0191259,0.0218955,0.00717566,33.971
0.0109283,0.0234134,0.00709805,34.2369
0.0108865,0.0281396,0.00715768,34.222
0.010874,0.029702,0.00717585,34.1955
0.0109074,0.0265729,0.00712757,34.2383
0.0190926,0.0296606,0.00712754,33.8767
0.0108816,0.0312646,0.00716465,34.1593
0.0190083,0.0388444,0.00701115,33.5563
0.0191565,0.0372013,0.00722084,33.6646
0.0191374,0.0249981,0.00719251,33.9617
0.0109145,0.0391825,0.00711755,33.8297
0.013405,0.0392111,0.00526121,33.281
0.0118034,0.032045,0.00615533,33.7992
0.0182409,0.0257573,0.00619253,33.6864
0.0117916,0.0367452,0.00616514,33.6526
0.0115902,0.0381153,0.00634302,33.6562
0.0140188,0.0378386,0.00509722,33.2628
0.011542,0.0125896,0.00638855,33.7923
0.0169271,0.0376602,0.00538629,33.2474
0.0181769,0.019601,0.00613898,33.6767
0.0118202,0.0273875,0.00614139,33.8752
0.0154999,0.037821,0.00502505,33.1923
0.0181801,0.0375768,0.00614162,33.4047
0.0118917,0.0242036,0.00608357,33.8781
0.0183707,0.0350074,0.00630695,33.5229
0.0141467,0.0123555,0.00507336,33.3466
0.0118171,0.0177652,0.00614393,33.8422
0.0185044,0.0363193,0.00643359,33.5147
0.0182907,0.0335235,0.0062355,33.5541
0.018149,0.0288619,0.00611624,33.6275
0.0181608,0.0180172,0.00612578,33.6575
0.0118339,0.0193652,0.00613012,33.8614
0.0126742,0.0378738,0.00557387,33.4281
0.0181894,0.027297,0.0061493,33.6571
0.0118796,0.0336122,0.00609321,33.7374
0.0181986,0.0319969,0.00615698,33.5676
0.0181585,0.016408,0.00612392,33.6302
0.0118532,0.0209765,0.00611446,33.8734
0.0181701,0.0130507,0.00613342,33.5666
0.0117717,0.0289402,0.00618185,33.8661
0.0182469,0.0226906,0.00619772,33.6977
0.011881,0.0225887,0.00609207,33.8755
0.0182672,0.0242225,0.00621507,33.7012
0.0181903,0.0147763,0.00615006,33.6068
0.0118663,0.0258067,0.00610385,33.8869
0.0181454,0.0304374,0.0061133,33.5895
0.011758,0.0304884,0.00619353,33.8454
0.0118052,0.0161465,0.00615382,33.8199
0.0156102,0.0122168,0.00503737,33.3001
0.0169962,0.0124884,0.00541577,33.3855
0.0182056,0.0211585,0.00616277,33.6892
0.0119089,0.0352095,0.00606997,33.6734
0.0119749,0.0142903,0.00601898,33.7107
0.0127641,0.0126075,0.0055278,33.5144
0.0130471,0.0217088,0.00539714,33.6186
0.0169178,0.0296276,0.00538241,33.4434
0.0172983,0.0343804,0.00555951,33.3743
0.0170841,0.0219978,0.00545507,33.5165
0.0146635,0.0366389,0.00501133,33.2517
0.013171,0.0344056,0.00534654,33.4501
0.0169961,0.0188891,0.00541574,33.4904
0.0128622,0.0312482,0.00548006,33.5765
0.0169894,0.028007,0.00541282,33.4749
0.0129821,0.0184759,0.00542526,33.594
0.0129401,0.0282386,0.00544404,33.6143
0.0169754,0.0172826,0.00540677,33.467
0.0132075,0.0362265,0.00533235,33.3882
0.0130238,0.0327653,0.00540713,33.5149
0.0171075,0.0328564,0.00546585,33.3854
0.0131167,0.0233691,0.00536825,33.6166
0.0130076,0.020083,0.0054141,33.6174
0.0170694,0.0264526,0.00544835,33.4998
0.0159845,0.0364261,0.00509788,33.2347
0.0170269,0.0204628,0.00542927,33.5061
0.0149417,0.013423,0.00500034,33.3394
0.0171839,0.0249681,0.00550217,33.5257
0.0169722,0.0156573,0.0054054,33.4364
0.0131082,0.0250367,0.00537173,33.6145
0.0169547,0.0312606,0.00539793,33.4099
0.0128385,0.0297332,0.00549133,33.6077
0.0128751,0.0154391,0.00547396,33.5676
0.0136856,0.0141225,0.00517585,33.4193
0.0173977,0.0360825,0.00561237,33.341
0.0171122,0.0140907,0.00546806,33.4252
0.0171879,0.0234747,0.00550409,33.5231
0.0129483,0.0169032,0.00544034,33.5815
0.0130219,0.0266732,0.00540793,33.6259
0.0161031,0.0134267,0.00512319,33.3522
0.0144547,0.0333739,0.00502982,33.3424
0.014766,0.0351032,0.00500548,33.2707
0.0143971,0.0260111,0.00503648,33.4806
0.0156878,0.0198019,0.00504753,33.4213
0.0161137,0.0242183,0.00512562,33.4585
0.0139235,0.0304808,0.00511726,33.4495
0.0158354,0.0228973,0.00507028,33.4294
0.0154306,0.0304611,0.00501858,33.3594
0.014274,0.0175325,0.00505299,33.4301
0.0156599,0.0181975,0.00504374,33.4055
0.0156161,0.0286698,0.00503811,33.4088
0.0142484,0.031809,0.00505681,33.3913
0.0159305,0.0338077,0.00508734,33.3034
0.0144093,0.0223989,0.00503501,33.483
0.0142962,0.0276231,0.00504979,33.4689
0.0143043,0.0191489,0.00504864,33.4542
0.0141903,0.0158824,0.005066,33.4198
0.0157088,0.0270626,0.00505049,33.4461
0.0143391,0.0207589,0.00504387,33.4703
0.0157375,0.0213765,0.00505469,33.4335
0.0156203,0.0165525,0.00503863,33.3853
0.0146086,0.0242115,0.00501535,33.4857
0.0157092,0.0322422,0.00505055,33.3354
0.0141875,0.0291517,0.00506645,33.4395
0.0155347,0.0148215,0.00502867,33.3384
0.0162896,0.0351446,0.00516916,33.2751
0.0158309,0.0255361,0.00506953,33.4374
