Block Name,Point ID,FamilyIdNode,NumIdNode,Points_0,Points_1,Points_2,Points_Magnitude
dataset_1,209,0,518,0.0119389,0.0105,0.025,0.0296275
dataset_1,210,0,519,0.0121368,0.0105,0.025,0.0297078
dataset_1,211,0,520,0.0123347,0.0105,0.025,0.0297892
dataset_1,212,0,521,0.0125327,0.0105,0.025,0.0298717
dataset_1,213,0,522,0.0127306,0.0105,0.025,0.0299553
dataset_1,214,0,523,0.0129285,0.0105,0.025,0.0300399
dataset_1,215,0,524,0.0131264,0.0105,0.025,0.0301256
dataset_1,216,0,525,0.0133244,0.0105,0.025,0.0302124
dataset_1,217,0,526,0.0135223,0.0105,0.025,0.0303002
dataset_1,218,0,527,0.0137202,0.0105,0.025,0.030389
dataset_1,219,0,528,0.0139181,0.0105,0.025,0.0304789
dataset_1,220,0,529,0.0141161,0.0105,0.025,0.0305698
dataset_1,221,0,530,0.014314,0.0105,0.025,0.0306617
dataset_1,222,0,531,0.0145119,0.0105,0.025,0.0307546
dataset_1,223,0,532,0.0147098,0.0105,0.025,0.0308485
dataset_1,224,0,533,0.0149078,0.0105,0.025,0.0309434
dataset_1,225,0,534,0.0151057,0.0105,0.025,0.0310392
dataset_1,226,0,535,0.0153036,0.0105,0.025,0.031136
dataset_1,227,0,536,0.0155016,0.0105,0.025,0.0312338
dataset_1,228,0,537,0.0156995,0.0105,0.025,0.0313325
dataset_1,229,0,538,0.0158974,0.0105,0.025,0.0314321
dataset_1,230,0,539,0.0160953,0.0105,0.025,0.0315327
dataset_1,231,0,540,0.0162933,0.0105,0.025,0.0316342
dataset_1,232,0,541,0.0164912,0.0105,0.025,0.0317366
dataset_1,233,0,542,0.0166891,0.0105,0.025,0.0318399
dataset_1,234,0,543,0.016887,0.0105,0.025,0.031944
dataset_1,235,0,544,0.017085,0.0105,0.025,0.0320491
dataset_1,236,0,545,0.0172829,0.0105,0.025,0.0321551
dataset_1,237,0,546,0.0174808,0.0105,0.025,0.0322619
dataset_1,238,0,547,0.0176787,0.0105,0.025,0.0323696
dataset_1,239,0,548,0.0178767,0.0105,0.025,0.0324781
dataset_1,240,0,549,0.0180746,0.0105,0.025,0.0325874
dataset_1,241,0,550,0.0182725,0.0105,0.025,0.0326976
dataset_1,242,0,551,0.0184704,0.0105,0.025,0.0328086
dataset_1,243,0,552,0.0186684,0.0105,0.025,0.0329205
dataset_1,244,0,553,0.0188663,0.0105,0.025,0.0330331
dataset_1,245,0,554,0.0190642,0.0105,0.025,0.0331466
