Block Name,Point ID,FamilyIdNode,Points_0,Points_1,Points_2,Points_Magnitude,Temperature
dataset_1,1569,0,0.03,0.0178399,0.0245,0.042644,49.0235
dataset_1,1570,0,0.03,0.0179698,0.0245,0.0426985,49.028
dataset_1,1571,0,0.03,0.0181243,0.0245,0.0427638,49.0318
dataset_1,1572,0,0.03,0.0182804,0.0245,0.0428302,49.0357
dataset_1,1573,0,0.03,0.0184241,0.0245,0.0428917,49.0376
dataset_1,1574,0,0.03,0.0185688,0.0245,0.042954,49.0398
dataset_1,1575,0,0.03,0.0186987,0.0245,0.0430103,49.0422
dataset_1,1576,0,0.03,0.0188285,0.0245,0.043067,49.0455
dataset_1,1577,0,0.03,0.0189897,0.0245,0.0431377,49.0468
dataset_1,1578,0,0.03,0.019141,0.0245,0.0432045,49.0454
dataset_1,1579,0,0.03,0.019276,0.0245,0.0432645,49.0468
dataset_1,1580,0,0.03,0.0194059,0.0245,0.0433225,49.0485
dataset_1,1581,0,0.03,0.0195358,0.0245,0.0433808,49.049
dataset_1,1582,0,0.03,0.0196925,0.0245,0.0434516,49.0484
dataset_1,1583,0,0.03,0.0198486,0.0245,0.0435226,49.0453
dataset_1,1584,0,0.03,0.019983,0.0245,0.0435841,49.0414
dataset_1,1585,0,0.03,0.020139,0.0245,0.0436558,49.0385
dataset_1,1586,0,0.03,0.0202797,0.0245,0.0437209,49.0356
dataset_1,1587,0,0.03,0.0204289,0.0245,0.0437903,49.0306
dataset_1,1588,0,0.03,0.0205832,0.0245,0.0438625,49.0257
dataset_1,1589,0,0.03,0.0207131,0.0245,0.0439236,49.0213
dataset_1,1590,0,0.03,0.0208683,0.0245,0.043997,49.018
dataset_1,1591,0,0.03,0.0210234,0.0245,0.0440708,49.0115
dataset_1,1592,0,0.03,0.021163,0.0245,0.0441376,49.0021
dataset_1,1593,0,0.03,0.0213098,0.0245,0.0442081,48.996
dataset_1,1594,0,0.03,0.0214415,0.0245,0.0442718,48.988
dataset_1,1595,0,0.03,0.0215968,0.0245,0.0443472,48.9773
dataset_1,1596,0,0.03,0.0217527,0.0245,0.0444233,48.9647
dataset_1,1597,0,0.03,0.0218826,0.0245,0.0444871,48.9592
dataset_1,1598,0,0.03,0.0220125,0.0245,0.0445511,48.9517
dataset_1,1599,0,0.03,0.0221508,0.0245,0.0446196,48.94
dataset_1,1600,0,0.03,0.022305,0.0245,0.0446963,48.9313
dataset_1,1601,0,0.03,0.0224577,0.0245,0.0447727,48.9212
dataset_1,1602,0,0.03,0.0226075,0.0245,0.0448481,48.9096
dataset_1,1603,0,0.03,0.0227503,0.0245,0.0449202,48.8901
dataset_1,1604,0,0.03,0.0229015,0.0245,0.044997,48.8777
dataset_1,1605,0,0.03,0.0230342,0.0245,0.0450647,48.8674
dataset_1,1606,0,0.03,0.0231869,0.0245,0.0451429,48.851
dataset_1,1607,0,0.03,0.0233426,0.0245,0.0452231,48.8322
dataset_1,1608,0,0.03,0.0234965,0.0245,0.0453027,48.8185
dataset_1,1609,0,0.03,0.0236296,0.0245,0.0453719,48.8052
dataset_1,1610,0,0.03,0.0237595,0.0245,0.0454397,48.7915
dataset_1,1611,0,0.03,0.0238894,0.0245,0.0455077,48.7774
dataset_1,1612,0,0.03,0.024051,0.0245,0.0455927,48.7585
dataset_1,1613,0,0.03,0.0242068,0.0245,0.0456751,48.738
dataset_1,1614,0,0.03,0.0243367,0.0245,0.0457441,48.7216
dataset_1,1615,0,0.03,0.0244899,0.0245,0.0458258,48.7032
dataset_1,1616,0,0.03,0.0246278,0.0245,0.0458997,48.6847
dataset_1,1617,0,0.03,0.0247769,0.0245,0.0459798,48.6662
dataset_1,1618,0,0.03,0.0249366,0.0245,0.0460661,48.6443
dataset_1,1619,0,0.03,0.0250665,0.0245,0.0461365,48.6258
dataset_1,1620,0,0.03,0.0252263,0.0245,0.0462235,48.6063
dataset_1,1621,0,0.03,0.0253834,0.0245,0.0463095,48.5856
dataset_1,1622,0,0.03,0.0255184,0.0245,0.0463836,48.5643
dataset_1,1623,0,0.03,0.0256665,0.0245,0.0464652,48.5421
dataset_1,1624,0,0.03,0.0258014,0.0245,0.0465399,48.5213
dataset_1,1625,0,0.03,0.0259522,0.0245,0.0466237,48.4982
dataset_1,1626,0,0.03,0.0261138,0.0245,0.0467138,48.4714
dataset_1,1627,0,0.03,0.0262437,0.0245,0.0467865,48.4494
dataset_1,1628,0,0.03,0.0263736,0.0245,0.0468595,48.4312
dataset_1,1629,0,0.03,0.0265186,0.0245,0.0469413,48.4105
dataset_1,1630,0,0.03,0.0266606,0.0245,0.0470217,48.3866
dataset_1,1631,0,0.03,0.0268163,0.0245,0.0471101,48.3556
dataset_1,1632,0,0.03,0.0269718,0.0245,0.0471988,48.3303
dataset_1,1633,0,0.03,0.0271016,0.0245,0.0472731,48.3087
dataset_1,1634,0,0.03,0.0272632,0.0245,0.0473659,48.2799
dataset_1,1635,0,0.03,0.0274017,0.0245,0.0474458,48.2529
dataset_1,1636,0,0.03,0.0275455,0.0245,0.047529,48.2268
dataset_1,1637,0,0.03,0.0276982,0.0245,0.0476176,48.1967
dataset_1,1638,0,0.03,0.0278608,0.0245,0.0477124,48.1661
dataset_1,1639,0,0.03,0.0279907,0.0245,0.0477884,48.1401
dataset_1,1640,0,0.03,0.0281206,0.0245,0.0478646,48.1157
dataset_1,1641,0,0.03,0.0282526,0.0245,0.0479422,48.0889
dataset_1,1642,0,0.03,0.0284064,0.0245,0.0480331,48.0563
dataset_1,1643,0,0.03,0.0285635,0.0245,0.0481261,48.026
dataset_1,1644,0,0.03,0.0286934,0.0245,0.0482033,48.0004
dataset_1,1645,0,0.03,0.028843,0.0245,0.0482925,47.9702
dataset_1,1646,0,0.03,0.0289923,0.0245,0.0483819,47.9394
dataset_1,1647,0,0.03,0.0291349,0.0245,0.0484675,47.9079
dataset_1,1648,0,0.03,0.0292901,0.0245,0.0485609,47.8729
dataset_1,1649,0,0.03,0.02942,0.0245,0.0486393,47.8466
dataset_1,1650,0,0.03,0.0295743,0.0245,0.0487328,47.8114
dataset_1,1651,0,0.03,0.0297314,0.0245,0.0488284,47.7767
dataset_1,1652,0,0.03,0.0298715,0.0245,0.0489138,47.7453
dataset_1,1653,0,0.03,0.0300201,0.0245,0.0490047,47.7129
dataset_1,1654,0,0.03,0.030167,0.0245,0.0490948,47.6811
dataset_1,1655,0,0.03,0.0303107,0.0245,0.0491832,47.6456
dataset_1,1656,0,0.03,0.0304674,0.0245,0.0492799,47.6076
dataset_1,1657,0,0.03,0.0305973,0.0245,0.0493604,47.579
dataset_1,1658,0,0.03,0.0307272,0.0245,0.049441,47.5492
dataset_1,1659,0,0.03,0.0308744,0.0245,0.0495326,47.513
dataset_1,1660,0,0.03,0.0310159,0.0245,0.0496209,47.4773
dataset_1,1661,0,0.03,0.0311746,0.0245,0.0497203,47.4403
dataset_1,1662,0,0.03,0.0313045,0.0245,0.0498018,47.41
dataset_1,1663,0,0.03,0.0314344,0.0245,0.0498836,47.3771
dataset_1,1664,0,0.03,0.0315904,0.0245,0.049982,47.3401
dataset_1,1665,0,0.03,0.0317277,0.0245,0.0500689,47.303
dataset_1,1666,0,0.03,0.0318789,0.0245,0.0501649,47.2645
dataset_1,1667,0,0.03,0.0320334,0.0245,0.0502632,47.2264
dataset_1,1668,0,0.03,0.0321633,0.0245,0.0503461,47.1937
dataset_1,1669,0,0.03,0.0323192,0.0245,0.0504458,47.1536
dataset_1,1670,0,0.03,0.0324491,0.0245,0.0505291,47.12
dataset_1,1671,0,0.03,0.0325812,0.0245,0.0506141,47.0857
dataset_1,1672,0,0.03,0.0327398,0.0245,0.0507163,47.0438
dataset_1,1673,0,0.03,0.0328697,0.0245,0.0508002,47.0107
dataset_1,1674,0,0.03,0.0330295,0.0245,0.0509038,46.9672
dataset_1,1675,0,0.03,0.0331594,0.0245,0.0509882,46.9321
dataset_1,1676,0,0.03,0.0332935,0.0245,0.0510755,46.8958
dataset_1,1677,0,0.03,0.0334458,0.0245,0.0511749,46.8535
dataset_1,1678,0,0.03,0.0336068,0.0245,0.0512803,46.8055
dataset_1,1679,0,0.03,0.0337367,0.0245,0.0513655,46.7701
dataset_1,1680,0,0.03,0.0338951,0.0245,0.0514697,46.729
dataset_1,1681,0,0.03,0.0340513,0.0245,0.0515727,46.6833
dataset_1,1682,0,0.03,0.0341853,0.0245,0.0516612,46.6466
dataset_1,1683,0,0.03,0.0343368,0.0245,0.0517616,46.6036
dataset_1,1684,0,0.03,0.0344677,0.0245,0.0518485,46.5632
dataset_1,1685,0,0.03,0.0346217,0.0245,0.051951,46.5193
dataset_1,1686,0,0.03,0.0347837,0.0245,0.0520592,46.473
dataset_1,1687,0,0.03,0.0349297,0.0245,0.0521568,46.4324
dataset_1,1688,0,0.03,0.0350637,0.0245,0.0522467,46.3903
dataset_1,1689,0,0.03,0.0352146,0.0245,0.052348,46.3457
dataset_1,1690,0,0.03,0.0353507,0.0245,0.0524397,46.3048
dataset_1,1691,0,0.03,0.0355069,0.0245,0.0525451,46.2579
dataset_1,1692,0,0.03,0.0356368,0.0245,0.052633,46.2207
dataset_1,1693,0,0.03,0.0357667,0.0245,0.052721,46.1832
dataset_1,1694,0,0.03,0.0359241,0.0245,0.052828,46.1367
dataset_1,1695,0,0.03,0.036064,0.0245,0.0529232,46.0957
dataset_1,1696,0,0.03,0.0362123,0.0245,0.0530244,46.0538
dataset_1,1697,0,0.03,0.0363634,0.0245,0.0531276,46.011
dataset_1,1698,0,0.03,0.0364933,0.0245,0.0532166,45.9734
dataset_1,1699,0,0.03,0.0366504,0.0245,0.0533245,45.9281
dataset_1,1700,0,0.03,0.0367935,0.0245,0.053423,45.8868
dataset_1,1701,0,0.03,0.0369425,0.0245,0.0535257,45.8464
dataset_1,1702,0,0.03,0.0370917,0.0245,0.0536288,45.806
dataset_1,1703,0,0.03,0.0372218,0.0245,0.0537188,45.7716
dataset_1,1704,0,0.03,0.0373769,0.0245,0.0538264,45.7312
dataset_1,1705,0,0.03,0.0375068,0.0245,0.0539167,45.6986
dataset_1,1706,0,0.03,0.0376499,0.0245,0.0540163,45.6611
dataset_1,1707,0,0.03,0.0377981,0.0245,0.0541198,45.6254
dataset_1,1708,0,0.03,0.0379324,0.0245,0.0542136,45.5922
dataset_1,1709,0,0.03,0.0380874,0.0245,0.0543222,45.556
dataset_1,1710,0,0.03,0.0382402,0.0245,0.0544294,45.5243
dataset_1,1711,0,0.03,0.0383945,0.0245,0.054538,45.493
dataset_1,1712,0,0.03,0.0385271,0.0245,0.0546314,45.4693
dataset_1,1713,0,0.03,0.0386691,0.0245,0.0547316,45.4415
dataset_1,1714,0,0.03,0.0388179,0.0245,0.0548368,45.4189
dataset_1,1715,0,0.03,0.0389691,0.0245,0.054944,45.3949
dataset_1,1716,0,0.03,0.0391262,0.0245,0.0550555,45.3714
dataset_1,1717,0,0.03,0.0392727,0.0245,0.0551597,45.3553
dataset_1,1718,0,0.03,0.0394098,0.0245,0.0552574,45.343
dataset_1,1719,0,0.03,0.0395582,0.0245,0.0553634,45.3296
dataset_1,1720,0,0.03,0.0396989,0.0245,0.055464,45.3221
dataset_1,1721,0,0.03,0.039857,0.0245,0.0555773,45.3162
dataset_1,1722,0,0,0.04,0.022,0.0456508,45.5945
dataset_1,1723,0,0,0.04,0.0232819,0.0462822,47.8313
dataset_1,1724,0,0,0.04,0.0238886,0.0465904,48.5616
dataset_1,1725,0,0,0.04,0.024217,0.0467596,48.8475
dataset_1,1726,0,0,0.04,0.0244005,0.0468549,48.9624
dataset_1,1727,0,0.03,0.01,0.022,0.0385227,45.2251
dataset_1,1728,0,0.03,0.01,0.0232819,0.0392689,47.5846
dataset_1,1729,0,0.03,0.01,0.0238886,0.0396316,48.3647
dataset_1,1730,0,0.03,0.01,0.024217,0.0398304,48.6823
dataset_1,1731,0,0.03,0.01,0.0244005,0.0399423,48.8176
dataset_1,1732,0,0.03,0.04,0.022,0.054626,42.7086
dataset_1,1733,0,0.03,0.04,0.0232819,0.0551547,44.4102
dataset_1,1734,0,0.03,0.04,0.0238886,0.0554136,44.9733
dataset_1,1735,0,0.03,0.04,0.024217,0.0555559,45.1882
dataset_1,1736,0,0.03,0.04,0.0244005,0.0556362,45.2784
dataset_1,1737,1,0,0.00327743,0.00815578,0.00878967,35.5246
dataset_1,1738,1,0,0.00325895,0.0122278,0.0126546,36.1537
dataset_1,1739,1,0,0.00363594,0.0166136,0.0170068,36.9074
dataset_1,1740,1,0,0.0104695,0.0176664,0.0205356,39.4996
dataset_1,1741,1,0,0.0149435,0.0179391,0.0233478,41.0747
dataset_1,1742,1,0,0.0189575,0.0180775,0.0261951,41.8616
dataset_1,1743,1,0,0.0230083,0.0180768,0.0292601,42.1638
dataset_1,1744,1,0,0.0270398,0.0178641,0.0324079,41.9686
dataset_1,1745,1,0,0.0309716,0.0180291,0.035837,41.7372
dataset_1,1746,1,0,0.0351177,0.0178825,0.0394086,40.8536
dataset_1,1747,1,0,0.0396034,0.0179003,0.0434609,39.34
dataset_1,1748,1,0,0.0425134,0.0174936,0.0459719,37.8622
dataset_1,1749,1,0,0.0461096,0.016338,0.0489185,36.6801
dataset_1,1750,1,0,0.0462286,0.00751579,0.0468356,35.2946
dataset_1,1751,1,0,0.0467232,0.00335877,0.0468438,34.9368
dataset_1,1752,1,0,0.0377634,0.00464629,0.0380481,35.4983
dataset_1,1753,1,0,0.027511,0.00458773,0.0278909,35.9196
dataset_1,1754,1,0,0.0175266,0.00478249,0.0181673,35.845
dataset_1,1755,1,0,0.0063733,0.00458643,0.00785202,35.2494
dataset_1,1756,1,0,0.0169421,0.017896,0.0246435,41.4219
dataset_1,1757,1,0,0.00725913,0.017433,0.018884,38.0096
dataset_1,1758,1,0,0.012746,0.0178092,0.0219005,40.3845
dataset_1,1759,1,0,0.0209631,0.0181107,0.0277029,42.0755
dataset_1,1760,1,0,0.0249611,0.0179728,0.0307584,42.1082
dataset_1,1761,1,0,0.0289796,0.0178558,0.0340389,41.81
dataset_1,1762,1,0,0.0331303,0.0179982,0.0377035,41.3664
dataset_1,1763,1,0,0.0372435,0.0179269,0.0413334,40.2914
dataset_1,1764,1,0,0.0463716,0.0119018,0.0478746,35.9381
dataset_1,1765,1,0,0.0426566,0.00416431,0.0428594,35.1401
dataset_1,1766,1,0,0.0325823,0.00468046,0.0329168,35.75
dataset_1,1767,1,0,0.0225022,0.00462372,0.0229723,35.9307
dataset_1,1768,1,0,0.0119567,0.00546208,0.0131452,35.6695
dataset_1,1769,1,0,0.0159413,0.0154741,0.0222165,39.5552
dataset_1,1770,1,0,0.00650285,0.0141281,0.0155528,36.9787
dataset_1,1771,1,0,0.00741794,0.00955224,0.0120943,36.0545
dataset_1,1772,1,0,0.0199874,0.0162305,0.0257473,40.54
dataset_1,1773,1,0,0.0181594,0.015607,0.0239446,39.8947
dataset_1,1774,1,0,0.0280132,0.0153917,0.0319632,39.9917
dataset_1,1775,1,0,0.0257488,0.0153492,0.0299766,40.0409
dataset_1,1776,1,0,0.0321172,0.0160039,0.0358837,40.045
dataset_1,1777,1,0,0.0301241,0.0155545,0.0339028,39.95
dataset_1,1778,1,0,0.0363613,0.0154604,0.0395116,38.9712
dataset_1,1779,1,0,0.0341577,0.0155487,0.0375302,39.4467
dataset_1,1780,1,0,0.0406601,0.0155412,0.043529,37.8688
dataset_1,1781,1,0,0.041453,0.00922146,0.0424663,35.9187
dataset_1,1782,1,0,0.0428499,0.0137712,0.0450084,36.7947
dataset_1,1783,1,0,0.0353241,0.00931043,0.0365305,36.5907
dataset_1,1784,1,0,0.0156519,0.00917922,0.018145,36.7161
dataset_1,1785,1,0,0.0249409,0.00892705,0.0264903,36.9489
dataset_1,1786,1,0,0.0298285,0.00933717,0.0312557,36.9636
dataset_1,1787,1,0,0.00893894,0.0154521,0.0178514,37.9696
dataset_1,1788,1,0,0.0202729,0.00953195,0.022402,37.0838
dataset_1,1789,1,0,0.0138104,0.0157737,0.0209651,39.378
dataset_1,1790,1,0,0.0238823,0.0160395,0.0287686,40.5181
dataset_1,1791,1,0,0.0219856,0.0157326,0.0270348,40.2531
dataset_1,1792,1,0,0.0385495,0.0158998,0.0416998,38.6282
dataset_1,1793,1,0,0.0116512,0.0147781,0.0188187,38.3727
dataset_1,1794,1,0,0.0322783,0.0128994,0.0347603,38.2421
dataset_1,1795,1,0,0.0235047,0.0129699,0.0268456,38.6309
dataset_1,1796,1,0,0.0267173,0.0123746,0.029444,38.3243
dataset_1,1797,1,0,0.0201967,0.0135352,0.0243127,38.872
dataset_1,1798,1,0,0.0388153,0.0128411,0.0408843,37.2798
dataset_1,1799,1,0,0.0118695,0.010531,0.0158678,36.7643
dataset_1,1800,1,0,0.017456,0.01256,0.021505,38.2014
dataset_1,1801,1,0,0.0294045,0.0130226,0.0321592,38.5507
dataset_1,1802,1,0,0.0143199,0.0129691,0.0193199,38.0251
dataset_1,1803,1,0,0.00924468,0.0127159,0.0157212,37.0976
dataset_1,1804,1,0,0.0353027,0.0130389,0.0376337,37.9578
dataset_1,1805,1,0.00773797,0,0.00263374,0.00817391,34.4142
dataset_1,1806,1,0.0225368,0,0.00275482,0.0227045,34.2768
dataset_1,1807,1,0.0261349,0,0.00408776,0.0264526,34.6858
dataset_1,1808,1,0.0266054,0,0.0123106,0.0293154,35.6159
dataset_1,1809,1,0.0263437,0,0.0163778,0.0310197,36.1725
dataset_1,1810,1,0.0172257,0,0.0183688,0.0251821,35.5897
dataset_1,1811,1,0.00732734,0,0.0168734,0.0183957,36.1365
dataset_1,1812,1,0.00375831,0,0.0162138,0.0166437,36.4373
dataset_1,1813,1,0.00297043,0,0.00828422,0.00880066,35.3422
dataset_1,1814,1,0.0161952,0,0.0169706,0.0234581,35.3226
dataset_1,1815,1,0.0175949,0,0.0166308,0.0242109,35.3168
dataset_1,1816,1,0.0195204,0,0.0166451,0.0256536,35.5165
dataset_1,1817,1,0.0211922,0,0.014699,0.0257908,35.3547
dataset_1,1818,1,0.0221041,0,0.0128576,0.0255716,35.1062
dataset_1,1819,1,0.0224711,0,0.0108612,0.0249583,34.8105
dataset_1,1820,1,0.0224961,0,0.00903998,0.0242445,34.5549
dataset_1,1821,1,0.0220837,0,0.00712834,0.0232056,34.2988
dataset_1,1822,1,0.021132,0,0.00517959,0.0217575,34.0515
dataset_1,1823,1,0.0197402,0,0.0035309,0.0200535,33.8612
dataset_1,1824,1,0.0177444,0,0.00248882,0.0179181,33.6889
dataset_1,1825,1,0.0158563,0,0.00266073,0.016078,33.5654
dataset_1,1826,1,0.0141963,0,0.00258601,0.01443,33.5856
dataset_1,1827,1,0.0121937,0,0.00240409,0.0124284,33.7752
dataset_1,1828,1,0.0102732,0,0.00353991,0.010866,33.9952
dataset_1,1829,1,0.00868243,0,0.00510779,0.0100734,34.2707
dataset_1,1830,1,0.0077416,0,0.00713268,0.0105265,34.5239
dataset_1,1831,1,0.00745399,0,0.0091373,0.011792,34.7968
dataset_1,1832,1,0.00745934,0,0.0112296,0.0134813,35.1281
dataset_1,1833,1,0.00825142,0,0.0128063,0.0152344,35.2675
dataset_1,1834,1,0.0087629,0,0.0145888,0.0170183,35.5277
dataset_1,1835,1,0.0102113,0,0.0163726,0.0192959,35.6487
dataset_1,1836,1,0.0122642,0,0.0176497,0.0214924,35.6381
dataset_1,1837,1,0.0147379,0,0.0177174,0.0230458,35.4517
dataset_1,1838,1,0.00532334,0,0.00495175,0.00727034,34.8072
dataset_1,1839,1,0.0270459,0,0.00840102,0.0283206,35.1011
dataset_1,1840,1,0.0225494,0,0.0171423,0.0283255,35.9222
dataset_1,1841,1,0.00297653,0,0.012418,0.0127698,35.9625
dataset_1,1842,1,0.0233412,0,0.00522038,0.0239179,34.4203
dataset_1,1843,1,0.00620531,0,0.0135103,0.0148672,35.739
dataset_1,1844,1,0.00534978,0,0.0104927,0.0117778,35.3829
dataset_1,1845,1,0.0239459,0,0.0120947,0.026827,35.2763
dataset_1,1846,1,0.0245809,0,0.0100525,0.026557,35.0637
dataset_1,1847,1,0.0243907,0,0.00745955,0.0255059,34.7259
dataset_1,1848,1,0.0238153,0,0.014392,0.0278263,35.6422
dataset_1,1849,1,0.00570831,0,0.00797668,0.00980879,34.9904
dataset_1,1850,1,0.00418463,0.0048521,0.02,0.0210013,37.239
dataset_1,1851,1,0.0122818,0.00269555,0.02,0.0236243,35.9898
dataset_1,1852,1,0.0174868,0.00232685,0.02,0.0266684,35.8249
dataset_1,1853,1,0.0231426,0.00404053,0.02,0.0308529,36.4775
dataset_1,1854,1,0.0267125,0.0046236,0.02,0.0336888,36.8673
dataset_1,1855,1,0.0267316,0.00807513,0.02,0.034348,38.2787
dataset_1,1856,1,0.0226941,0.00769879,0.02,0.0312137,37.679
dataset_1,1857,1,0.0189591,0.00791553,0.02,0.0286723,37.588
dataset_1,1858,1,0.0147892,0.00799826,0.02,0.0261284,37.6072
dataset_1,1859,1,0.0109785,0.00767661,0.02,0.024072,37.6748
dataset_1,1860,1,0.00682579,0.00740832,0.02,0.0223936,38.0066
dataset_1,1861,1,0.00228148,0.00774663,0.02,0.0215689,38.554
dataset_1,1862,1,0.0285263,0.0075723,0.02,0.0356524,38.0642
dataset_1,1863,1,0.0248378,0.00749014,0.02,0.032757,37.8082
dataset_1,1864,1,0.020924,0.00838943,0.02,0.0301363,38.1415
dataset_1,1865,1,0.0169516,0.00790317,0.02,0.0273828,37.5805
dataset_1,1866,1,0.0129857,0.00825948,0.02,0.0252358,37.9088
dataset_1,1867,1,0.00897163,0.00798691,0.02,0.0233298,38.0987
dataset_1,1868,1,0.00470016,0.007909,0.02,0.0220146,38.5448
dataset_1,1869,1,0.0199187,0.0034745,0.02,0.0284399,36.1775
dataset_1,1870,1,0.00899969,0.00464094,0.02,0.0224172,36.7002
dataset_1,1871,1,0.0151366,0.0035264,0.02,0.0253289,35.9828
dataset_1,1872,1,0.0179202,0.0052858,0.02,0.0273692,36.4783
dataset_1,1873,1,0.0130317,0.0057283,0.02,0.0245487,36.6309
dataset_1,1874,1,0.0155767,0.00602326,0.02,0.026056,36.6677
dataset_1,1875,1,0.0206287,0.00598991,0.02,0.02935,36.891
dataset_1,1876,1,0.00350806,0.0421851,0.02,0.0468177,38.2795
dataset_1,1877,1,0.00692585,0.0418695,0.02,0.046915,38.1263
dataset_1,1878,1,0.0109206,0.0418864,0.02,0.0476836,37.5459
dataset_1,1879,1,0.0149946,0.0419891,0.02,0.0488664,37.1345
dataset_1,1880,1,0.0190896,0.0417392,0.02,0.0500657,37.2088
dataset_1,1881,1,0.0229768,0.0425981,0.02,0.0523691,36.8889
dataset_1,1882,1,0.026738,0.0417093,0.02,0.0534283,37.5439
dataset_1,1883,1,0.0220915,0.0465563,0.02,0.0552768,35.7902
dataset_1,1884,1,0.0182534,0.0478741,0.02,0.055001,35.4541
dataset_1,1885,1,0.012686,0.047196,0.02,0.0528053,35.6379
dataset_1,1886,1,0.00674801,0.0468027,0.02,0.0513423,36.3923
dataset_1,1887,1,0.00519271,0.0415487,0.02,0.0464032,38.4771
dataset_1,1888,1,0.00156733,0.0425152,0.02,0.0470106,38.2427
dataset_1,1889,1,0.00895204,0.041798,0.02,0.0471934,37.9476
dataset_1,1890,1,0.0129994,0.0420274,0.02,0.0483248,37.1795
dataset_1,1891,1,0.0171321,0.041825,0.02,0.0494251,37.0956
dataset_1,1892,1,0.0210373,0.0416156,0.02,0.0507388,37.3683
dataset_1,1893,1,0.0250213,0.0417895,0.02,0.0526539,37.3713
dataset_1,1894,1,0.0260372,0.0448027,0.02,0.0555447,36.3339
dataset_1,1895,1,0.028473,0.042436,0.02,0.0548774,37.2702
dataset_1,1896,1,0.00314481,0.045733,0.02,0.050014,36.8783
dataset_1,1897,1,0.00545789,0.0437769,0.02,0.0484376,37.3096
dataset_1,1898,1,0.016102,0.0439864,0.02,0.050932,36.1551
dataset_1,1899,1,0.00987003,0.0436906,0.02,0.0490539,36.8651
dataset_1,1900,1,0.0206919,0.0436264,0.02,0.052263,36.4516
dataset_1,1901,1,0.0140191,0.0443611,0.02,0.0506404,36.1196
dataset_1,1902,1,0.0154103,0.0467711,0.02,0.0531509,35.5256
dataset_1,1903,1,0.00782242,0.0441338,0.02,0.0490814,36.9459
dataset_1,1904,1,0.00976701,0.0462463,0.02,0.0513236,36.1464
dataset_1,1905,1,0.0118433,0.0442642,0.02,0.0499959,36.3984
dataset_1,1906,1,0.0183353,0.0436772,0.02,0.0514187,36.3106
dataset_1,1907,1,0.0175022,0.0457191,0.02,0.0528825,35.7556
dataset_1,1908,1,0.0195526,0.0455609,0.02,0.0534612,35.8812
dataset_1,1909,1,0.0223408,0.05,0.00285625,0.0548386,34.0121
dataset_1,1910,1,0.0170886,0.05,0.00159961,0.0528638,33.5262
dataset_1,1911,1,0.00730802,0.05,0.00290506,0.0506147,34.3297
dataset_1,1912,1,0.00360486,0.05,0.00354686,0.0502551,34.7603
dataset_1,1913,1,0.00303387,0.05,0.0124926,0.0516263,35.7491
dataset_1,1914,1,0.00304805,0.05,0.0167351,0.0528143,36.3075
dataset_1,1915,1,0.0225571,0.05,0.0170486,0.0574411,35.45
dataset_1,1916,1,0.0263707,0.05,0.0161188,0.0587812,35.6436
dataset_1,1917,1,0.0261799,0.05,0.00629708,0.0567895,34.5119
dataset_1,1918,1,0.014073,0.05,0.0174151,0.0547844,35.1249
dataset_1,1919,1,0.0117251,0.05,0.0174864,0.0542517,35.3852
dataset_1,1920,1,0.0105682,0.05,0.0157662,0.0534814,35.2193
dataset_1,1921,1,0.00920706,0.05,0.0146504,0.0529094,35.2387
dataset_1,1922,1,0.00816463,0.05,0.0129788,0.0522983,35.1134
dataset_1,1923,1,0.00751978,0.05,0.0110884,0.0517639,34.8977
dataset_1,1924,1,0.00748436,0.05,0.0091593,0.05138,34.6305
dataset_1,1925,1,0.00791944,0.05,0.00726159,0.0511415,34.3558
dataset_1,1926,1,0.00872618,0.05,0.00524796,0.0510263,34.1304
dataset_1,1927,1,0.0102379,0.05,0.0035494,0.0511607,33.8621
dataset_1,1928,1,0.0123374,0.05,0.00238641,0.0515549,33.6263
dataset_1,1929,1,0.0147544,0.05,0.00227441,0.0521811,33.4341
dataset_1,1930,1,0.0162479,0.05,0.00298718,0.0526585,33.382
dataset_1,1931,1,0.0178427,0.05,0.00325648,0.053188,33.4561
dataset_1,1932,1,0.0196034,0.05,0.00404167,0.0538575,33.6129
dataset_1,1933,1,0.0210468,0.05,0.00534173,0.0545115,33.812
dataset_1,1934,1,0.0218149,0.05,0.00724154,0.0550303,33.9869
dataset_1,1935,1,0.0223198,0.05,0.00902365,0.0554941,34.2134
dataset_1,1936,1,0.0224259,0.05,0.0107732,0.0558479,34.4552
dataset_1,1937,1,0.0220937,0.05,0.0127749,0.0561367,34.7234
dataset_1,1938,1,0.0211811,0.05,0.0146016,0.0562303,34.9264
dataset_1,1939,1,0.0197346,0.05,0.0163884,0.0561964,35.0891
dataset_1,1940,1,0.0177777,0.05,0.0175698,0.0558994,35.1419
dataset_1,1941,1,0.0158484,0.05,0.0173542,0.055248,35.0496
dataset_1,1942,1,0.00322696,0.05,0.00777719,0.050704,35.0993
dataset_1,1943,1,0.00654971,0.05,0.0174071,0.053347,36.0481
dataset_1,1944,1,0.0264667,0.05,0.0106354,0.0575638,34.9616
dataset_1,1945,1,0.0193524,0.05,0.00216902,0.0536584,33.661
dataset_1,1946,1,0.00602506,0.05,0.00555875,0.0506676,34.5817
dataset_1,1947,1,0.0279184,0.05,0.012984,0.0587199,35.344
dataset_1,1948,1,0.00915033,0.05,0.0168656,0.0535554,35.6179
dataset_1,1949,1,0.00738806,0.05,0.0150179,0.0527268,35.603
