Points_0,Points_1,Points_2,Temperature
0.0134231,0.0106922,0.025,52.6044
0.0138262,0.0106917,0.025,52.5912
0.0142154,0.01067,0.025,52.5768
0.0146063,0.0106874,0.025,52.5503
0.015006,0.0106871,0.025,52.5193
0.0154021,0.0106877,0.025,52.4768
0.0157984,0.0106869,0.025,52.4383
0.0161942,0.0106843,0.025,52.4104
0.0165897,0.0106843,0.025,52.3506
0.0169858,0.0106851,0.025,52.307
0.0173824,0.010687,0.025,52.2469
0.0177799,0.0106898,0.025,52.2032
0.0181752,0.0106771,0.025,52.1633
0.018572,0.0106842,0.025,52.0774
0.018964,0.0106749,0.025,52.0158
0.0193592,0.0106843,0.025,51.9555
0.0197595,0.010692,0.025,51.8889
0.0201578,0.0106848,0.025,51.8159
0.0205514,0.0106735,0.025,51.7717
0.0209457,0.0106783,0.025,51.697
0.0213407,0.0106854,0.025,51.6284
0.0217357,0.0106797,0.025,51.5755
0.0221327,0.0106866,0.025,51.5043
0.0225265,0.0106771,0.025,51.4489
0.0229238,0.0106836,0.025,51.3718
0.0233204,0.0106881,0.025,51.3116
0.0237155,0.0106858,0.025,51.2324
0.024112,0.0106729,0.025,51.1805
0.0245072,0.0106847,0.025,51.102
0.0249026,0.0106881,0.025,51.0226
0.0252938,0.0106773,0.025,50.9511
0.0256922,0.0106957,0.025,50.8589
0.026093,0.010688,0.025,50.7765
0.0264862,0.0106765,0.025,50.6611
0.0268804,0.0106917,0.025,50.5269
0.0272808,0.0106848,0.025,50.3787
0.0276773,0.0106778,0.025,50.2025
0.0280741,0.0106884,0.025,49.9969
0.0284764,0.0106863,0.025,49.7584
0.0288771,0.0106812,0.025,49.5154
0.0292802,0.0106294,0.025,49.2879
0.0293115,0.0107828,0.025,49.2604
0.0293135,0.0111366,0.025,49.2236
0.0292734,0.0115589,0.025,49.1921
0.0292765,0.0119497,0.025,49.1553
0.0292741,0.0123429,0.025,49.1156
0.029272,0.0127385,0.025,49.0863
0.0292706,0.0131348,0.025,49.0672
0.0292711,0.013531,0.025,49.0483
0.0292727,0.0139272,0.025,49.0446
0.0292743,0.0143232,0.025,49.0391
0.0292755,0.0147189,0.025,49.027
0.0292751,0.0151146,0.025,49.0291
0.0292753,0.0155107,0.025,49.0322
0.0292751,0.0159063,0.025,49.0346
0.0292714,0.0163019,0.025,49.0362
0.0292742,0.0166977,0.025,49.0437
0.0292749,0.0170941,0.025,49.0472
0.0292729,0.0174898,0.025,49.0508
0.0292731,0.0178848,0.025,49.0451
0.0292722,0.0182799,0.025,49.0491
0.0292735,0.018676,0.025,49.047
0.0292711,0.0190725,0.025,49.0404
0.0292719,0.0194681,0.025,49.0355
0.0292725,0.0198638,0.025,49.0207
0.0292726,0.0202593,0.025,49.0083
0.0292747,0.0206554,0.025,48.9915
0.0292745,0.0210521,0.025,48.967
0.0292749,0.0214488,0.025,48.9388
0.0292728,0.0218448,0.025,48.91
0.0292731,0.0222398,0.025,48.8752
0.0292728,0.0226352,0.025,48.8372
0.0292748,0.0230314,0.025,48.7924
0.0292723,0.0234279,0.025,48.7598
0.0292734,0.0238233,0.025,48.7103
0.0292729,0.0242188,0.025,48.6625
0.0292727,0.0246147,0.025,48.6121
0.0292728,0.0250105,0.025,48.5588
0.0292722,0.0254063,0.025,48.5061
0.0292719,0.0258024,0.025,48.4578
0.0292724,0.0261982,0.025,48.3852
0.0292725,0.026594,0.025,48.3315
0.0292722,0.0269896,0.025,48.2648
0.0292724,0.0273852,0.025,48.1992
0.0292755,0.0277815,0.025,48.1306
0.029273,0.028178,0.025,48.055
0.0292732,0.0285733,0.025,47.9849
0.0292731,0.0289685,0.025,47.9102
0.0292755,0.0293645,0.025,47.8317
0.029275,0.0297611,0.025,47.7472
0.0292747,0.0301573,0.025,47.6604
0.0292747,0.0305537,0.025,47.5814
0.0292727,0.0309498,0.025,47.5017
0.0292733,0.0313452,0.025,47.4079
0.0292726,0.0317407,0.025,47.322
0.0292723,0.0321367,0.025,47.2318
0.0292732,0.0325325,0.025,47.1391
0.0292734,0.0329278,0.025,47.0463
0.0292728,0.0333229,0.025,46.9485
0.0292749,0.033719,0.025,46.8503
0.0292748,0.0341156,0.025,46.7565
0.0292715,0.0345115,0.025,46.6458
0.029271,0.0349067,0.025,46.5397
0.0292747,0.035303,0.025,46.44
0.029273,0.0356994,0.025,46.3368
0.0292733,0.036095,0.025,46.237
0.0292729,0.0364903,0.025,46.1305
0.0292741,0.0368867,0.025,46.0343
0.0292732,0.0372851,0.025,45.946
0.0292728,0.0376829,0.025,45.8612
0.0292818,0.0380768,0.025,45.7825
0.0293029,0.0384635,0.025,45.7109
0.0293231,0.0388419,0.025,45.6521
0.0293572,0.0392251,0.025,45.5968
0.0292655,0.0393587,0.025,45.6101
0.0288656,0.0393212,0.025,45.7605
0.0284701,0.0393142,0.025,45.9079
0.0280738,0.0393185,0.025,46.0749
0.0276757,0.0393201,0.025,46.2283
0.0272797,0.0393141,0.025,46.3771
0.0268818,0.0393116,0.025,46.5065
0.0264857,0.0393123,0.025,46.6286
0.0260875,0.0393076,0.025,46.7496
0.0256927,0.0393142,0.025,46.8626
0.0252973,0.0393189,0.025,46.9623
0.0249002,0.0393166,0.025,47.0587
0.0245049,0.0393109,0.025,47.1548
0.0241087,0.0393134,0.025,47.251
0.0237127,0.0393136,0.025,47.339
0.0233171,0.039313,0.025,47.4233
0.0229219,0.0393135,0.025,47.5072
0.0225265,0.0393162,0.025,47.6029
0.0221298,0.0393165,0.025,47.691
0.0217344,0.0393142,0.025,47.7887
0.0213389,0.0393134,0.025,47.8765
0.0209431,0.039313,0.025,47.9791
0.0205466,0.0393132,0.025,48.0845
0.0201498,0.0393136,0.025,48.1857
0.0197536,0.0393138,0.025,48.2926
0.0193576,0.0393139,0.025,48.4111
0.0189618,0.0393133,0.025,48.5222
0.0185661,0.0393131,0.025,48.6327
0.0181705,0.0393132,0.025,48.7498
0.0177741,0.0393142,0.025,48.8696
0.0173779,0.039314,0.025,48.9892
0.0169821,0.0393141,0.025,49.1227
0.0165864,0.0393139,0.025,49.2313
0.0161907,0.0393141,0.025,49.357
0.0157948,0.0393144,0.025,49.4772
0.0153988,0.0393143,0.025,49.6038
0.0150032,0.0393139,0.025,49.7241
0.0146076,0.0393136,0.025,49.8319
0.0142112,0.039314,0.025,49.9594
0.0138155,0.0393134,0.025,50.0634
0.01342,0.0393135,0.025,50.1512
0.0130242,0.039313,0.025,50.2535
0.0126268,0.0393125,0.025,50.3462
0.0122288,0.0393109,0.025,50.4319
0.0118347,0.039317,0.025,50.5046
0.0114426,0.0393307,0.025,50.5834
0.0110548,0.0393114,0.025,50.6326
0.0106572,0.0393137,0.025,50.6862
0.0102592,0.0393174,0.025,50.735
0.00986249,0.0393155,0.025,50.7666
0.00946725,0.0393125,0.025,50.7918
0.00907133,0.0393118,0.025,50.8101
0.00867528,0.0393139,0.025,50.8127
0.0082791,0.0393169,0.025,50.81
0.00788348,0.039316,0.025,50.7945
0.0074887,0.0393148,0.025,50.7736
0.00709268,0.0393166,0.025,50.7492
0.00669647,0.0393149,0.025,50.7105
0.00630095,0.0393141,0.025,50.6621
0.00590482,0.0393135,0.025,50.6081
0.0055084,0.0393129,0.025,50.5683
0.00511279,0.0393133,0.025,50.5007
0.00471744,0.0393136,0.025,50.431
0.00432117,0.0393154,0.025,50.3516
0.00392497,0.0393148,0.025,50.2799
0.00352992,0.0393154,0.025,50.1853
0.00313487,0.0393161,0.025,50.0959
0.00273778,0.0393136,0.025,49.9914
0.0023404,0.0393069,0.025,49.8769
0.00193863,0.0393128,0.025,49.752
0.00153627,0.0393258,0.025,49.6288
0.00113814,0.0393481,0.025,49.4972
0.000650446,0.0391729,0.025,49.4129
0.000642625,0.0388526,0.025,49.5191
0.000667479,0.0385169,0.025,49.6593
0.000687491,0.0381321,0.025,49.8298
0.000680367,0.0377414,0.025,50.0153
0.000697679,0.0373488,0.025,50.2101
0.00068921,0.0369515,0.025,50.4337
0.000699259,0.0365572,0.025,50.6528
0.000675978,0.0361617,0.025,50.8912
0.000690892,0.0357719,0.025,51.12
0.000705595,0.0353777,0.025,51.3578
0.000698387,0.034975,0.025,51.6109
0.000665462,0.0345853,0.025,51.8726
0.000689262,0.0341983,0.025,52.1101
0.000711866,0.0337996,0.025,52.3655
0.000682519,0.0334047,0.025,52.6349
0.000692947,0.0330146,0.025,52.8781
0.000690207,0.0326236,0.025,53.1278
0.0006838,0.0322316,0.025,53.3613
0.000694031,0.0318317,0.025,53.603
0.000691077,0.0314247,0.025,53.8379
0.000702059,0.0310605,0.025,54.0305
0.000690704,0.0306551,0.025,54.256
0.000691643,0.0302528,0.025,54.4648
0.000689546,0.0298523,0.025,54.6439
0.000662423,0.0294629,0.025,54.8362
0.000687897,0.029077,0.025,54.967
0.000695186,0.028686,0.025,55.1119
0.000684952,0.0282947,0.025,55.242
0.000689018,0.0278971,0.025,55.363
0.000696738,0.0274916,0.025,55.4388
0.000692349,0.0270941,0.025,55.5312
0.000696218,0.0266891,0.025,55.5916
0.000669064,0.0263027,0.025,55.6628
0.000662346,0.0259195,0.025,55.7062
0.000664371,0.0255311,0.025,55.7109
0.000667063,0.0251379,0.025,55.722
0.000668719,0.0247434,0.025,55.7137
0.000670152,0.0243486,0.025,55.6889
0.000670573,0.0239539,0.025,55.629
0.000669629,0.0235589,0.025,55.6003
0.000667023,0.0231644,0.025,55.5196
0.000665389,0.0227718,0.025,55.4395
0.000664886,0.0223813,0.025,55.3328
0.000667463,0.0219867,0.025,55.2241
0.000669072,0.0215917,0.025,55.0952
0.000668408,0.0211963,0.025,54.958
0.000666223,0.0208011,0.025,54.807
0.000663852,0.0204107,0.025,54.6667
0.000665353,0.0200195,0.025,54.4745
0.000668576,0.0196245,0.025,54.2921
0.000669669,0.0192299,0.025,54.0933
0.000668948,0.018835,0.025,53.8957
0.000668472,0.0184402,0.025,53.683
0.000669006,0.0180456,0.025,53.4653
0.000669242,0.0176515,0.025,53.2371
0.000669353,0.0172568,0.025,53.0077
0.000669295,0.0168621,0.025,52.777
0.000668764,0.0164672,0.025,52.5537
0.000666848,0.0160719,0.025,52.3122
0.000664106,0.0156809,0.025,52.0813
0.000664438,0.0152878,0.025,51.8486
0.000665434,0.0148944,0.025,51.6091
0.000665716,0.0145013,0.025,51.3832
0.000666186,0.0141092,0.025,51.1585
0.000667132,0.0137147,0.025,50.9283
0.000669287,0.0133185,0.025,50.7179
0.000670306,0.0129251,0.025,50.5242
0.000666943,0.0125289,0.025,50.3145
0.000661827,0.0121377,0.025,50.1331
0.000657415,0.011748,0.025,49.9667
0.000662089,0.0113537,0.025,49.8131
0.000638858,0.0109388,0.025,49.6715
0.000961444,0.0106704,0.025,49.7012
0.00134579,0.0106604,0.025,49.8504
0.00173548,0.0106891,0.025,50.0125
0.00213644,0.0106864,0.025,50.1798
0.0025347,0.0106868,0.025,50.3479
0.00293172,0.010689,0.025,50.4895
0.00333721,0.0106877,0.025,50.6402
0.00372807,0.0106683,0.025,50.7846
0.00411755,0.0106801,0.025,50.9107
0.00451607,0.0106867,0.025,51.0381
0.00491119,0.0106861,0.025,51.1695
0.00531092,0.010686,0.025,51.2934
0.00570572,0.0106784,0.025,51.4191
0.0061029,0.0106853,0.025,51.5369
0.00649267,0.0106725,0.025,51.6527
0.00688421,0.0106837,0.025,51.7563
0.00728148,0.0106889,0.025,51.8646
0.00768462,0.0106898,0.025,51.9695
0.00808833,0.0106902,0.025,52.0577
0.00847905,0.0106731,0.025,52.1522
0.00886788,0.0106808,0.025,52.2408
0.00926681,0.0106742,0.025,52.3091
0.00966239,0.0106833,0.025,52.3562
0.0100582,0.0106918,0.025,52.408
0.0104556,0.0106776,0.025,52.4898
0.0108536,0.0106825,0.025,52.5151
0.0112445,0.0106702,0.025,52.5466
0.0116363,0.0106962,0.025,52.5709
0.0120402,0.0106841,0.025,52.5923
0.0124338,0.0106811,0.025,52.6043
0.0128304,0.0106722,0.025,52.6208
0.013225,0.0106869,0.025,52.6038
0.013626,0.0106973,0.025,52.599
0.0140166,0.0106727,0.025,52.5956
0.0144087,0.0106851,0.025,52.5575
0.0148066,0.0106875,0.025,52.5443
0.0152038,0.0106888,0.025,52.4916
0.0156,0.0106886,0.025,52.4588
0.015996,0.0106869,0.025,52.4315
0.0163917,0.0106852,0.025,52.3689
0.0167872,0.0106853,0.025,52.3238
0.0171837,0.0106868,0.025,52.2721
0.0175806,0.0106896,0.025,52.2265
0.0179806,0.010684,0.025,52.1984
0.0183745,0.0106769,0.025,52.1287
0.0187662,0.0106838,0.025,52.0522
0.0191635,0.0106752,0.025,51.9945
0.0195595,0.0106911,0.025,51.9099
0.0199611,0.0106896,0.025,51.8575
0.0203546,0.0106767,0.025,51.7979
0.0207488,0.010674,0.025,51.7396
0.0211424,0.0106852,0.025,51.6645
0.0215374,0.0106838,0.025,51.6019
0.0219341,0.0106805,0.025,51.5457
0.0223283,0.0106858,0.025,51.4761
0.0227256,0.0106759,0.025,51.4129
0.0231204,0.0106869,0.025,51.3389
0.0235191,0.0106895,0.025,51.2768
0.0239125,0.0106753,0.025,51.2123
0.0243093,0.010677,0.025,51.1445
0.0247054,0.0106889,0.025,51.0589
0.0250961,0.0106731,0.025,50.9893
0.0254911,0.0106954,0.025,50.9072
0.0258961,0.0106921,0.025,50.8251
0.0262865,0.0106741,0.025,50.712
0.026679,0.0106923,0.025,50.595
0.0270845,0.0106892,0.025,50.4601
0.0274774,0.0106774,0.025,50.2981
0.0278757,0.0106866,0.025,50.101
0.0282756,0.0106874,0.025,49.8834
0.0286714,0.0106773,0.025,49.6409
0.0290973,0.0107025,0.025,49.3847
0.029356,0.0109557,0.025,49.2241
0.0292841,0.0113398,0.025,49.2105
0.0293136,0.0117529,0.025,49.1512
0.0293134,0.0121452,0.025,49.1257
0.0293114,0.0125401,0.025,49.0999
0.0293098,0.0129361,0.025,49.0779
0.0293094,0.0133323,0.025,49.0608
0.0293105,0.0137284,0.025,49.0555
0.029312,0.0141246,0.025,49.0439
0.0293129,0.0145206,0.025,49.037
0.0293135,0.0149161,0.025,49.0413
0.029313,0.0153121,0.025,49.032
0.0293135,0.015708,0.025,49.0474
0.0293119,0.0161037,0.025,49.0477
0.0293125,0.0164988,0.025,49.0512
0.0293129,0.0168955,0.025,49.0727
0.0293132,0.0172917,0.025,49.0632
0.0293133,0.0176866,0.025,49.0776
0.0293134,0.0180818,0.025,49.0702
0.029312,0.0184771,0.025,49.0613
0.0293117,0.0188739,0.025,49.0692
0.0293121,0.0192697,0.025,49.06
0.0293128,0.0196654,0.025,49.0535
0.0293131,0.0200611,0.025,49.0388
0.0293129,0.0204567,0.025,49.0269
0.0293127,0.0208533,0.025,48.9985
0.0293127,0.0212499,0.025,48.9742
0.0293131,0.0216463,0.025,48.9536
0.0293135,0.0220416,0.025,48.9172
0.0293135,0.0224369,0.025,48.8761
0.0293134,0.0228325,0.025,48.8444
0.0293125,0.0232294,0.025,48.7975
0.0293138,0.0236249,0.025,48.7585
0.0293136,0.0240204,0.025,48.7136
0.0293132,0.0244162,0.025,48.6574
0.0293132,0.024812,0.025,48.614
0.0293132,0.0252078,0.025,48.5574
0.0293124,0.0256038,0.025,48.5055
0.0293129,0.0259997,0.025,48.4514
0.029313,0.0263956,0.025,48.3833
0.0293129,0.0267913,0.025,48.3203
0.0293127,0.0271868,0.025,48.2581
0.0293133,0.0275825,0.025,48.1861
0.0293134,0.0279795,0.025,48.1165
0.0293135,0.028375,0.025,48.0345
0.0293135,0.0287704,0.025,47.9688
0.0293135,0.0291658,0.025,47.896
0.0293133,0.0295624,0.025,47.8081
0.0293127,0.0299587,0.025,47.7247
0.0293126,0.0303547,0.025,47.646
0.029313,0.0307512,0.025,47.5591
0.0293134,0.0311467,0.025,47.468
0.0293136,0.0315423,0.025,47.382
0.0293126,0.0319381,0.025,47.2959
0.0293137,0.032334,0.025,47.1983
0.0293135,0.0327296,0.025,47.11
0.0293137,0.0331248,0.025,47.0143
0.029313,0.0335202,0.025,46.9149
0.0293127,0.0339168,0.025,46.8091
0.0293125,0.0343132,0.025,46.7059
0.0293118,0.0347085,0.025,46.6049
0.0293119,0.035104,0.025,46.5018
0.0293134,0.0355008,0.025,46.3878
0.0293136,0.0358966,0.025,46.2886
0.0293135,0.0362921,0.025,46.1822
0.0293129,0.0366876,0.025,46.086
0.0293117,0.0370852,0.025,45.9901
0.0293124,0.0374834,0.025,45.8976
0.0293157,0.0378792,0.025,45.8139
0.0293264,0.0382701,0.025,45.7398
0.0293424,0.0386542,0.025,45.6743
0.0293334,0.0390435,0.025,45.6262
0.0290635,0.0393363,0.025,45.6823
0.0286683,0.039314,0.025,45.8342
0.0282719,0.039316,0.025,45.9951
0.0278752,0.0393208,0.025,46.1505
0.0274761,0.0393162,0.025,46.3
0.0270806,0.0393128,0.025,46.4363
0.0266847,0.0393111,0.025,46.5659
0.0262858,0.0393107,0.025,46.6917
0.0258904,0.0393098,0.025,46.807
0.0254949,0.0393177,0.025,46.9133
0.0250993,0.0393196,0.025,47.0102
0.0247011,0.0393127,0.025,47.1051
0.0243068,0.0393114,0.025,47.2013
0.0239106,0.0393129,0.025,47.3075
0.0235149,0.0393125,0.025,47.3787
0.0231194,0.0393121,0.025,47.4749
0.0227242,0.0393137,0.025,47.5538
0.022328,0.039316,0.025,47.6473
0.0219319,0.0393143,0.025,47.7373
0.0215365,0.0393128,0.025,47.8317
0.0211408,0.0393124,0.025,47.9279
0.0207452,0.0393127,0.025,48.0342
0.0203483,0.0393129,0.025,48.131
0.0199513,0.0393128,0.025,48.2405
0.0195555,0.039313,0.025,48.3458
0.0191596,0.0393127,0.025,48.4527
0.0187638,0.0393123,0.025,48.5708
0.0183682,0.0393122,0.025,48.6946
0.0179727,0.0393133,0.025,48.8092
0.0175756,0.0393133,0.025,48.9311
0.01718,0.0393132,0.025,49.0501
0.0167842,0.0393131,0.025,49.1761
0.0163884,0.039313,0.025,49.2916
0.0159926,0.0393133,0.025,49.4252
0.0155967,0.0393135,0.025,49.5404
0.0152009,0.0393131,0.025,49.6593
0.0148053,0.0393128,0.025,49.7798
0.0144098,0.0393134,0.025,49.8904
0.0140129,0.0393128,0.025,50.0053
0.0136177,0.0393126,0.025,50.1073
0.0132222,0.0393125,0.025,50.209
0.0128263,0.0393125,0.025,50.3048
0.0124277,0.039311,0.025,50.3837
0.0120309,0.0393112,0.025,50.4656
0.011643,0.0393306,0.025,50.5422
0.0112513,0.0393163,0.025,50.6075
0.0108563,0.0393124,0.025,50.6612
0.0104577,0.0393164,0.025,50.7175
0.0100603,0.0393173,0.025,50.7482
0.00966461,0.0393142,0.025,50.7837
0.00926959,0.0393129,0.025,50.816
0.00887334,0.0393133,0.025,50.812
0.00847698,0.0393162,0.025,50.8157
0.00808086,0.0393171,0.025,50.8056
0.00768581,0.0393158,0.025,50.7843
0.00729108,0.0393163,0.025,50.7622
0.0068942,0.0393162,0.025,50.7331
0.00649889,0.0393152,0.025,50.6905
0.00610356,0.0393142,0.025,50.6411
0.00570602,0.0393136,0.025,50.5818
0.00531035,0.0393135,0.025,50.5279
0.00491485,0.039314,0.025,50.4758
0.00451998,0.0393152,0.025,50.4011
0.00412243,0.0393158,0.025,50.3196
0.0037276,0.0393155,0.025,50.2343
0.00333275,0.0393161,0.025,50.1382
0.00293691,0.0393161,0.025,50.0447
0.00253871,0.0393093,0.025,49.9409
0.00214095,0.0393091,0.025,49.8147
0.00173807,0.0393197,0.025,49.6917
0.00133812,0.0393337,0.025,49.5618
0.000968032,0.0393689,0.025,49.4487
0.000816667,0.0391035,0.025,49.4745
0.00105718,0.0108615,0.025,49.7785
0.000900695,0.0382303,0.025,49.8045
0.000791527,0.0387803,0.025,49.5714
0.000900031,0.0378328,0.025,49.9746
0.000935541,0.0374582,0.025,50.1402
0.000877078,0.0370588,0.025,50.3543
0.000976346,0.0366518,0.025,50.55
0.000867958,0.0362523,0.025,50.7884
0.000880957,0.0358833,0.025,51.003
0.000971201,0.0354822,0.025,51.1951
0.000932306,0.035055,0.025,51.4715
0.000859927,0.0346684,0.025,51.7455
0.000926248,0.0343096,0.025,51.9275
0.000990708,0.0339159,0.025,52.1559
0.000898961,0.0334828,0.025,52.4678
0.000946743,0.0331142,0.025,52.667
0.00094253,0.0327199,0.025,52.8949
0.000922998,0.0323325,0.025,53.1429
0.000918766,0.0319447,0.025,53.3775
0.000913021,0.0315004,0.025,53.6413
0.000945131,0.0307421,0.025,54.0008
0.000914053,0.0303539,0.025,54.224
0.000905514,0.0299369,0.025,54.4209
0.000851922,0.0295472,0.025,54.6311
0.000928103,0.0291843,0.025,54.6839
0.000953535,0.0287887,0.025,54.8109
0.000931478,0.028395,0.025,54.9716
0.000909131,0.028011,0.025,55.1038
0.0009068,0.0275936,0.025,55.2083
0.000956561,0.027154,0.025,55.2252
0.000890899,0.0267858,0.025,55.3788
0.000947881,0.0262767,0.025,55.3671
0.000930454,0.0259176,0.025,55.4182
0.000936082,0.0255433,0.025,55.4248
0.000944643,0.0251476,0.025,55.4159
0.000950563,0.0247513,0.025,55.4025
0.000956541,0.0243537,0.025,55.3833
0.000958238,0.0239571,0.025,55.3401
0.000954478,0.023559,0.025,55.2884
0.000944185,0.0231611,0.025,55.2157
0.000938611,0.0227718,0.025,55.1395
0.000934297,0.0223996,0.025,55.0756
0.000945497,0.0219965,0.025,54.9468
0.000952676,0.0216003,0.025,54.8372
0.00094904,0.0212011,0.025,54.7025
0.000938276,0.0207956,0.025,54.5582
0.000925378,0.0204231,0.025,54.4334
0.00093378,0.020042,0.025,54.2656
0.000951142,0.0196374,0.025,54.0654
0.000955334,0.0192425,0.025,53.8906
0.000951198,0.018846,0.025,53.6944
0.000948923,0.0184481,0.025,53.4949
0.000952219,0.0180511,0.025,53.2858
0.000952974,0.0176581,0.025,53.0698
0.000952933,0.0172607,0.025,52.8526
0.000952988,0.0168634,0.025,52.6324
0.000950702,0.0164664,0.025,52.4145
0.000940826,0.0160607,0.025,52.2093
0.00092536,0.0156881,0.025,51.9908
0.000926007,0.0152926,0.025,51.7591
0.000930035,0.0149015,0.025,51.5368
0.000934264,0.0145079,0.025,51.3276
0.000940919,0.0141257,0.025,51.109
0.000942835,0.0137306,0.025,50.9038
0.000950737,0.0133199,0.025,50.6936
0.000956496,0.0129384,0.025,50.5146
0.000939807,0.012525,0.025,50.3155
0.000919975,0.0121463,0.025,50.1522
0.000904511,0.0117677,0.025,50.0073
0.000904912,0.0114046,0.025,49.8803
0.00141524,0.0108643,0.025,49.9032
0.00123928,0.0108141,0.025,49.8303
0.0291719,0.0109355,0.025,49.32
0.001825,0.0108959,0.025,50.0662
0.00223203,0.010883,0.025,50.2226
0.00263555,0.0108809,0.025,50.3646
0.00303852,0.0109096,0.025,50.503
0.00345311,0.010888,0.025,50.6605
0.00381624,0.0108762,0.025,50.7751
0.00421566,0.0108773,0.025,50.8994
0.00461752,0.0108891,0.025,51.0169
0.00501251,0.010877,0.025,51.14
0.00541481,0.0108944,0.025,51.2625
0.00580846,0.0108697,0.025,51.375
0.00621044,0.0108989,0.025,51.4681
0.00657611,0.010879,0.025,51.5793
0.00697475,0.0108789,0.025,51.6833
0.00738279,0.0109075,0.025,51.7674
0.00779126,0.0109022,0.025,51.8528
0.00820254,0.0108955,0.025,51.9675
0.00856784,0.010887,0.025,52.0469
0.00896859,0.0108694,0.025,52.135
0.00936317,0.0108735,0.025,52.1751
0.00975734,0.0108697,0.025,52.2398
0.0101567,0.0108926,0.025,52.2839
0.0105579,0.0108701,0.025,52.3526
0.0109665,0.0108789,0.025,52.3657
0.0113201,0.0108855,0.025,52.3785
0.0117352,0.0109207,0.025,52.3778
0.0121425,0.0108605,0.025,52.4469
0.0125378,0.0108716,0.025,52.4355
0.0129274,0.0108682,0.025,52.4585
0.0133269,0.0108917,0.025,52.4226
0.01374,0.010928,0.025,52.3648
0.0141162,0.0108395,0.025,52.4468
0.0144976,0.010894,0.025,52.3681
0.014909,0.0108876,0.025,52.328
0.015306,0.0108897,0.025,52.3179
0.0157029,0.0108882,0.025,52.2653
0.0160995,0.010884,0.025,52.2148
0.0164924,0.0108839,0.025,52.1851
0.0168873,0.0108835,0.025,52.1403
0.0172861,0.0108858,0.025,52.0737
0.0176839,0.010892,0.025,52.0067
0.0180813,0.0108779,0.025,51.9708
0.0184764,0.010877,0.025,51.9206
0.018866,0.0108733,0.025,51.8692
0.0192604,0.0108734,0.025,51.7944
0.0196597,0.0109136,0.025,51.7144
0.0200661,0.0108896,0.025,51.6729
0.0204585,0.0108694,0.025,51.6321
0.0208483,0.010872,0.025,51.5655
0.0212452,0.0108849,0.025,51.4932
0.0216361,0.0108788,0.025,51.4452
0.0220337,0.0108817,0.025,51.3729
0.0224289,0.0108784,0.025,51.3206
0.0228229,0.0108736,0.025,51.264
0.0232191,0.0108855,0.025,51.1892
0.0236233,0.0108977,0.025,51.1168
0.0240135,0.0108585,0.025,51.0859
0.0244039,0.0108785,0.025,50.9866
0.0248068,0.0108992,0.025,50.9061
0.0251898,0.0108437,0.025,50.8865
0.0255907,0.0109301,0.025,50.7544
0.0260003,0.0108963,0.025,50.673
0.0263842,0.0108481,0.025,50.6052
0.0267791,0.0109186,0.025,50.4623
0.0271891,0.0108892,0.025,50.3441
0.0275789,0.0108658,0.025,50.1884
0.0279768,0.0108963,0.025,49.9809
0.0283941,0.0108867,0.025,49.7609
0.0287801,0.0108529,0.025,49.544
0.0289992,0.0114379,0.025,49.3176
0.0290713,0.0111699,0.025,49.3329
0.0281769,0.0391059,0.025,46.0197
0.0290314,0.0117682,0.025,49.25
0.029031,0.0121489,0.025,49.189
0.0290253,0.0125445,0.025,49.1424
0.0290195,0.0129418,0.025,49.0958
0.0290176,0.0133394,0.025,49.0501
0.0290221,0.0137357,0.025,49.0174
0.029028,0.0141334,0.025,49.0014
0.0290306,0.0145303,0.025,48.9824
0.0290329,0.0149237,0.025,48.9627
0.0290307,0.0153206,0.025,48.9713
0.0290333,0.0157171,0.025,48.9488
0.0290277,0.0161115,0.025,48.9442
0.0290324,0.0165024,0.025,48.9397
0.0290313,0.0169057,0.025,48.938
0.0290341,0.0173028,0.025,48.9348
0.0290361,0.0176925,0.025,48.9352
0.0290373,0.0180863,0.025,48.9287
0.0290296,0.0184774,0.025,48.9177
0.0290286,0.0188806,0.025,48.9007
0.0290326,0.0192746,0.025,48.8879
0.0290348,0.0196702,0.025,48.8694
0.0290362,0.0200663,0.025,48.857
0.0290333,0.0204598,0.025,48.8305
0.0290302,0.02086,0.025,48.8095
0.0290303,0.021258,0.025,48.7804
0.0290334,0.021657,0.025,48.749
0.0290371,0.0220496,0.025,48.719
0.0290373,0.0224439,0.025,48.6862
0.0290361,0.0228377,0.025,48.638
0.029031,0.02324,0.025,48.5925
0.0290394,0.0236327,0.025,48.5538
0.0290374,0.0240266,0.025,48.5086
0.0290363,0.0244226,0.025,48.4654
0.0290362,0.0248184,0.025,48.4117
0.029037,0.0252144,0.025,48.3602
0.0290334,0.0256109,0.025,48.3011
0.0290355,0.026007,0.025,48.2448
0.0290359,0.0264029,0.025,48.183
0.0290354,0.0267979,0.025,48.1245
0.0290342,0.0271926,0.025,48.0685
0.0290352,0.0275864,0.025,47.9979
0.0290347,0.0279892,0.025,47.9305
0.0290368,0.0283827,0.025,47.8615
0.0290371,0.0287768,0.025,47.7956
0.0290356,0.0291699,0.025,47.7281
0.0290327,0.0295708,0.025,47.6518
0.0290295,0.0299674,0.025,47.5609
0.0290297,0.0303626,0.025,47.4885
0.0290336,0.0307625,0.025,47.4078
0.029037,0.031156,0.025,47.3361
0.0290382,0.031551,0.025,47.2505
0.0290335,0.0319471,0.025,47.1627
0.0290392,0.032344,0.025,47.0785
