# step, loss_train, loss_test, metrics_test
4.800000000000000000e+03 1.816711233004753012e-06 1.533912777900695801e+00 2.227944793701171875e+02 1.816711233004753012e-06 1.533912777900695801e+00 2.227944793701171875e+02
4.900000000000000000e+03 1.690207909632590599e-06 1.933749794960021973e+00 2.122012023925781250e+02 1.690207909632590599e-06 1.933749794960021973e+00 2.122012023925781250e+02
5.000000000000000000e+03 1.576236513756157365e-06 2.584460020065307617e+00 2.020785827636718750e+02 1.576236513756157365e-06 2.584460020065307617e+00 2.020785827636718750e+02
5.100000000000000000e+03 1.473387328587705269e-06 3.469668388366699219e+00 1.924175720214843750e+02 1.473387328587705269e-06 3.469668388366699219e+00 1.924175720214843750e+02
5.200000000000000000e+03 1.380465732836455572e-06 4.572621345520019531e+00 1.832088623046875000e+02 1.380465732836455572e-06 4.572621345520019531e+00 1.832088623046875000e+02
5.300000000000000000e+03 1.296418417950917501e-06 5.876202583312988281e+00 1.744431762695312500e+02 1.296418417950917501e-06 5.876202583312988281e+00 1.744431762695312500e+02
5.400000000000000000e+03 1.220309286509291269e-06 7.362902164459228516e+00 1.661112518310546875e+02 1.220309286509291269e-06 7.362902164459228516e+00 1.661112518310546875e+02
5.500000000000000000e+03 1.151320930148358457e-06 9.014912605285644531e+00 1.582035064697265625e+02 1.151320930148358457e-06 9.014912605285644531e+00 1.582035064697265625e+02
5.600000000000000000e+03 1.088719159270112868e-06 1.081412792205810547e+01 1.507102203369140625e+02 1.088719159270112868e-06 1.081412792205810547e+01 1.507102203369140625e+02
5.700000000000000000e+03 1.031892338687612209e-06 1.274217128753662109e+01 1.436216888427734375e+02 1.031892338687612209e-06 1.274217128753662109e+01 1.436216888427734375e+02
5.800000000000000000e+03 9.802731710806256160e-07 1.478041648864746094e+01 1.369280700683593750e+02 9.802731710806256160e-07 1.478041648864746094e+01 1.369280700683593750e+02
5.900000000000000000e+03 9.333721777693426702e-07 1.691017913818359375e+01 1.306191558837890625e+02 9.333721777693426702e-07 1.691017913818359375e+01 1.306191558837890625e+02
6.000000000000000000e+03 8.907387041290348861e-07 1.911263465881347656e+01 1.246848602294921875e+02 8.907387041290348861e-07 1.911263465881347656e+01 1.246848602294921875e+02
6.100000000000000000e+03 8.519970720044511836e-07 2.136899566650390625e+01 1.191148223876953125e+02 8.519970720044511836e-07 2.136899566650390625e+01 1.191148223876953125e+02
6.200000000000000000e+03 8.167969554051524028e-07 2.366074943542480469e+01 1.138983306884765625e+02 8.167969554051524028e-07 2.366074943542480469e+01 1.138983306884765625e+02
6.300000000000000000e+03 7.848158816159411799e-07 2.596938133239746094e+01 1.090249786376953125e+02 7.848158816159411799e-07 2.596938133239746094e+01 1.090249786376953125e+02
6.400000000000000000e+03 7.557992489637399558e-07 2.827693748474121094e+01 1.044838943481445312e+02 7.557992489637399558e-07 2.827693748474121094e+01 1.044838943481445312e+02
6.500000000000000000e+03 7.294568717952643055e-07 3.056606101989746094e+01 1.002639694213867188e+02 7.294568717952643055e-07 3.056606101989746094e+01 1.002639694213867188e+02
6.600000000000000000e+03 7.055978699099796358e-07 3.282009887695312500e+01 9.635392761230468750e+01 7.055978699099796358e-07 3.282009887695312500e+01 9.635392761230468750e+01
6.700000000000000000e+03 6.840164701316098217e-07 3.502308273315429688e+01 9.274269866943359375e+01 6.840164701316098217e-07 3.502308273315429688e+01 9.274269866943359375e+01
6.800000000000000000e+03 6.645194616794469766e-07 3.716035079956054688e+01 8.941862487792968750e+01 6.645194616794469766e-07 3.716035079956054688e+01 8.941862487792968750e+01
6.900000000000000000e+03 6.469529125752160326e-07 3.921837234497070312e+01 8.637003326416015625e+01 6.469529125752160326e-07 3.921837234497070312e+01 8.637003326416015625e+01
7.000000000000000000e+03 6.311598212960234378e-07 4.118502807617187500e+01 8.358508300781250000e+01 6.311598212960234378e-07 4.118502807617187500e+01 8.358508300781250000e+01
7.100000000000000000e+03 6.170316169118450489e-07 4.304985427856445312e+01 8.105167388916015625e+01 6.170316169118450489e-07 4.304985427856445312e+01 8.105167388916015625e+01
7.200000000000000000e+03 6.043773623787274119e-07 4.480397033691406250e+01 7.875770568847656250e+01 6.043773623787274119e-07 4.480397033691406250e+01 7.875770568847656250e+01
7.300000000000000000e+03 5.931383384449873120e-07 4.644043731689453125e+01 7.669071197509765625e+01 5.931383384449873120e-07 4.644043731689453125e+01 7.669071197509765625e+01
7.400000000000000000e+03 5.831691396451788023e-07 4.795427322387695312e+01 7.483808135986328125e+01 5.831691396451788023e-07 4.795427322387695312e+01 7.483808135986328125e+01
7.500000000000000000e+03 5.743777933275850955e-07 4.934234237670898438e+01 7.318711853027343750e+01 5.743777933275850955e-07 4.934234237670898438e+01 7.318711853027343750e+01
7.600000000000000000e+03 5.666617539645812940e-07 5.060347366333007812e+01 7.172511291503906250e+01 5.666617539645812940e-07 5.060347366333007812e+01 7.172511291503906250e+01
7.700000000000000000e+03 5.599379164777928963e-07 5.173861312866210938e+01 7.043885040283203125e+01 5.599379164777928963e-07 5.173861312866210938e+01 7.043885040283203125e+01
7.800000000000000000e+03 5.541089649341301993e-07 5.275013732910156250e+01 6.931555938720703125e+01 5.541089649341301993e-07 5.275013732910156250e+01 6.931555938720703125e+01
7.900000000000000000e+03 5.490991838996706065e-07 5.364234924316406250e+01 6.834213256835937500e+01 5.490991838996706065e-07 5.364234924316406250e+01 6.834213256835937500e+01
8.000000000000000000e+03 5.448410433928074781e-07 5.442128372192382812e+01 6.750530242919921875e+01 5.448410433928074781e-07 5.442128372192382812e+01 6.750530242919921875e+01
8.100000000000000000e+03 5.412475161392649170e-07 5.509346008300781250e+01 6.679266357421875000e+01 5.412475161392649170e-07 5.509346008300781250e+01 6.679266357421875000e+01
8.200000000000000000e+03 5.382588597058202140e-07 5.566703796386718750e+01 6.619141387939453125e+01 5.382588597058202140e-07 5.566703796386718750e+01 6.619141387939453125e+01
8.300000000000000000e+03 5.357879331313597504e-07 5.615050506591796875e+01 6.568941497802734375e+01 5.357879331313597504e-07 5.615050506591796875e+01 6.568941497802734375e+01
8.400000000000000000e+03 5.337836341823276598e-07 5.655308914184570312e+01 6.527473449707031250e+01 5.337836341823276598e-07 5.655308914184570312e+01 6.527473449707031250e+01
8.500000000000000000e+03 5.321732032825821079e-07 5.688376235961914062e+01 6.493635559082031250e+01 5.321732032825821079e-07 5.688376235961914062e+01 6.493635559082031250e+01
8.600000000000000000e+03 5.309008770382206421e-07 5.715178680419921875e+01 6.466354370117187500e+01 5.309008770382206421e-07 5.715178680419921875e+01 6.466354370117187500e+01
8.700000000000000000e+03 5.299440317685366608e-07 5.736588668823242188e+01 6.444653320312500000e+01 5.299440317685366608e-07 5.736588668823242188e+01 6.444653320312500000e+01
8.800000000000000000e+03 5.292272931001207326e-07 5.753435897827148438e+01 6.427637481689453125e+01 5.292272931001207326e-07 5.753435897827148438e+01 6.427637481689453125e+01
8.900000000000000000e+03 5.287047883939521853e-07 5.766493225097656250e+01 6.414483642578125000e+01 5.287047883939521853e-07 5.766493225097656250e+01 6.414483642578125000e+01
9.000000000000000000e+03 5.283532118482980877e-07 5.776439666748046875e+01 6.404485321044921875e+01 5.283532118482980877e-07 5.776439666748046875e+01 6.404485321044921875e+01
9.100000000000000000e+03 5.281302719595259987e-07 5.783890151977539062e+01 6.397005462646484375e+01 5.281302719595259987e-07 5.783890151977539062e+01 6.397005462646484375e+01
9.200000000000000000e+03 5.280076038616243750e-07 5.789385223388671875e+01 6.391495895385742188e+01 5.280076038616243750e-07 5.789385223388671875e+01 6.391495895385742188e+01
9.300000000000000000e+03 5.279696893012442160e-07 5.793302917480468750e+01 6.387571334838867188e+01 5.279696893012442160e-07 5.793302917480468750e+01 6.387571334838867188e+01
9.400000000000000000e+03 5.279968036120408215e-07 5.796101379394531250e+01 6.384769058227539062e+01 5.279968036120408215e-07 5.796101379394531250e+01 6.384769058227539062e+01
9.500000000000000000e+03 5.280902541926479898e-07 5.798020553588867188e+01 6.382847213745117188e+01 5.280902541926479898e-07 5.798020553588867188e+01 6.382847213745117188e+01
9.600000000000000000e+03 5.282295774122758303e-07 5.799304580688476562e+01 6.381563949584960938e+01 5.282295774122758303e-07 5.799304580688476562e+01 6.381563949584960938e+01
9.700000000000000000e+03 5.284065309751895256e-07 5.800172424316406250e+01 6.380694961547851562e+01 5.284065309751895256e-07 5.800172424316406250e+01 6.380694961547851562e+01
9.800000000000000000e+03 5.286092914502660278e-07 5.800711441040039062e+01 6.380155944824218750e+01 5.286092914502660278e-07 5.800711441040039062e+01 6.380155944824218750e+01
9.900000000000000000e+03 5.288339366416039411e-07 5.801140213012695312e+01 6.379726791381835938e+01 5.288339366416039411e-07 5.801140213012695312e+01 6.379726791381835938e+01
1.000000000000000000e+04 5.290750095809926279e-07 5.801145935058593750e+01 6.379721069335937500e+01 5.290750095809926279e-07 5.801145935058593750e+01 6.379721069335937500e+01
1.010000000000000000e+04 5.293387630445067771e-07 5.801151657104492188e+01 6.379715347290039062e+01 5.293387630445067771e-07 5.801151657104492188e+01 6.379715347290039062e+01
1.020000000000000000e+04 5.296254244058218319e-07 5.801169586181640625e+01 6.379697799682617188e+01 5.296254244058218319e-07 5.801169586181640625e+01 6.379697799682617188e+01
1.030000000000000000e+04 5.299386884871637449e-07 5.801193618774414062e+01 6.379673004150390625e+01 5.299386884871637449e-07 5.801193618774414062e+01 6.379673004150390625e+01
1.040000000000000000e+04 5.302773047333175782e-07 5.801211929321289062e+01 6.379655838012695312e+01 5.302773047333175782e-07 5.801211929321289062e+01 6.379655838012695312e+01
1.050000000000000000e+04 5.306476396071957424e-07 5.801229858398437500e+01 6.379636383056640625e+01 5.306476396071957424e-07 5.801229858398437500e+01 6.379636383056640625e+01
1.060000000000000000e+04 5.310491815180284902e-07 5.801249694824218750e+01 6.379616165161132812e+01 5.310491815180284902e-07 5.801249694824218750e+01 6.379616165161132812e+01
1.070000000000000000e+04 5.314877853379584849e-07 5.801272964477539062e+01 6.379593658447265625e+01 5.314877853379584849e-07 5.801272964477539062e+01 6.379593658447265625e+01
1.080000000000000000e+04 5.319606088960426860e-07 5.801287460327148438e+01 6.379579925537109375e+01 5.319606088960426860e-07 5.801287460327148438e+01 6.379579925537109375e+01
1.090000000000000000e+04 5.324757239577593282e-07 5.801300811767578125e+01 6.379566955566406250e+01 5.324757239577593282e-07 5.801300811767578125e+01 6.379566955566406250e+01
1.100000000000000000e+04 5.330413159754243679e-07 5.801316452026367188e+01 6.379549789428710938e+01 5.330413159754243679e-07 5.801316452026367188e+01 6.379549789428710938e+01
1.110000000000000000e+04 5.336611934581014793e-07 5.801331710815429688e+01 6.379535675048828125e+01 5.336611934581014793e-07 5.801331710815429688e+01 6.379535675048828125e+01
1.120000000000000000e+04 5.343416091818653513e-07 5.801350021362304688e+01 6.379517745971679688e+01 5.343416091818653513e-07 5.801350021362304688e+01 6.379517745971679688e+01
1.130000000000000000e+04 5.350872243070625700e-07 5.801357650756835938e+01 6.379508590698242188e+01 5.350872243070625700e-07 5.801357650756835938e+01 6.379508590698242188e+01
1.140000000000000000e+04 5.359057695386582054e-07 5.801377105712890625e+01 6.379490661621093750e+01 5.359057695386582054e-07 5.801377105712890625e+01 6.379490661621093750e+01
1.150000000000000000e+04 5.367970175029768143e-07 5.801382446289062500e+01 6.379484558105468750e+01 5.367970175029768143e-07 5.801382446289062500e+01 6.379484558105468750e+01
1.160000000000000000e+04 5.377718821364396717e-07 5.801396942138671875e+01 6.379470062255859375e+01 5.377718821364396717e-07 5.801396942138671875e+01 6.379470062255859375e+01
1.170000000000000000e+04 5.388394015426456463e-07 5.801405334472656250e+01 6.379461669921875000e+01 5.388394015426456463e-07 5.801405334472656250e+01 6.379461669921875000e+01
1.180000000000000000e+04 5.400111149356234819e-07 5.801417922973632812e+01 6.379448318481445312e+01 5.400111149356234819e-07 5.801417922973632812e+01 6.379448318481445312e+01
1.190000000000000000e+04 5.412985615294019226e-07 5.801425552368164062e+01 6.379441070556640625e+01 5.412985615294019226e-07 5.801425552368164062e+01 6.379441070556640625e+01
1.200000000000000000e+04 5.427145310932246502e-07 5.801436996459960938e+01 6.379430007934570312e+01 5.427145310932246502e-07 5.801436996459960938e+01 6.379430007934570312e+01
1.210000000000000000e+04 5.442686870082980022e-07 5.801449584960937500e+01 6.379416275024414062e+01 5.442686870082980022e-07 5.801449584960937500e+01 6.379416275024414062e+01
1.220000000000000000e+04 5.459731937662581913e-07 5.801453399658203125e+01 6.379413223266601562e+01 5.459731937662581913e-07 5.801453399658203125e+01 6.379413223266601562e+01
1.230000000000000000e+04 5.478468096953292843e-07 5.801462173461914062e+01 6.379405593872070312e+01 5.478468096953292843e-07 5.801462173461914062e+01 6.379405593872070312e+01
1.240000000000000000e+04 5.499045983015093952e-07 5.801470947265625000e+01 6.379396057128906250e+01 5.499045983015093952e-07 5.801470947265625000e+01 6.379396057128906250e+01
1.250000000000000000e+04 5.521645221051585395e-07 5.801479339599609375e+01 6.379386520385742188e+01 5.521645221051585395e-07 5.801479339599609375e+01 6.379386520385742188e+01
1.260000000000000000e+04 5.546562533709220588e-07 5.801483917236328125e+01 6.379383468627929688e+01 5.546562533709220588e-07 5.801483917236328125e+01 6.379383468627929688e+01
1.270000000000000000e+04 5.573969588112959173e-07 5.801489639282226562e+01 6.379375839233398438e+01 5.573969588112959173e-07 5.801489639282226562e+01 6.379375839233398438e+01
1.280000000000000000e+04 5.604110810963902622e-07 5.801498413085937500e+01 6.379368209838867188e+01 5.604110810963902622e-07 5.801498413085937500e+01 6.379368209838867188e+01
1.290000000000000000e+04 5.637268145619600546e-07 5.801504898071289062e+01 6.379360961914062500e+01 5.637268145619600546e-07 5.801504898071289062e+01 6.379360961914062500e+01
1.300000000000000000e+04 5.673941814166028053e-07 5.801513671875000000e+01 6.379352569580078125e+01 5.673941814166028053e-07 5.801513671875000000e+01 6.379352569580078125e+01
1.310000000000000000e+04 5.714536541745474096e-07 5.801512527465820312e+01 6.379354095458984375e+01 5.714536541745474096e-07 5.801512527465820312e+01 6.379354095458984375e+01
1.320000000000000000e+04 5.759450800724152941e-07 5.801519393920898438e+01 6.379347610473632812e+01 5.759450800724152941e-07 5.801519393920898438e+01 6.379347610473632812e+01
1.330000000000000000e+04 5.809055210193037055e-07 5.801526260375976562e+01 6.379340744018554688e+01 5.809055210193037055e-07 5.801526260375976562e+01 6.379340744018554688e+01
1.340000000000000000e+04 5.864008016942534596e-07 5.801533508300781250e+01 6.379334259033203125e+01 5.864008016942534596e-07 5.801533508300781250e+01 6.379334259033203125e+01
1.350000000000000000e+04 5.924894139752723277e-07 5.801537704467773438e+01 6.379329681396484375e+01 5.924894139752723277e-07 5.801537704467773438e+01 6.379329681396484375e+01
1.360000000000000000e+04 5.992475848870526534e-07 5.801536560058593750e+01 6.379330444335937500e+01 5.992475848870526534e-07 5.801536560058593750e+01 6.379330444335937500e+01
1.370000000000000000e+04 6.067681965760129970e-07 5.801543426513671875e+01 6.379323577880859375e+01 6.067681965760129970e-07 5.801543426513671875e+01 6.379323577880859375e+01
1.380000000000000000e+04 6.151250317998346873e-07 5.801548004150390625e+01 6.379319381713867188e+01 6.151250317998346873e-07 5.801548004150390625e+01 6.379319381713867188e+01
1.390000000000000000e+04 6.244285373213642742e-07 5.801552963256835938e+01 6.379314422607421875e+01 6.244285373213642742e-07 5.801552963256835938e+01 6.379314422607421875e+01
1.400000000000000000e+04 6.348189458549313713e-07 5.801552200317382812e+01 6.379314422607421875e+01 6.348189458549313713e-07 5.801552200317382812e+01 6.379314422607421875e+01
1.410000000000000000e+04 6.464698572017368861e-07 5.801555633544921875e+01 6.379309844970703125e+01 6.464698572017368861e-07 5.801555633544921875e+01 6.379309844970703125e+01
1.420000000000000000e+04 6.595307127099658828e-07 5.801559448242187500e+01 6.379306411743164062e+01 6.595307127099658828e-07 5.801559448242187500e+01 6.379306411743164062e+01
1.430000000000000000e+04 6.741685183442314155e-07 5.801565170288085938e+01 6.379301452636718750e+01 6.741685183442314155e-07 5.801565170288085938e+01 6.379301452636718750e+01
1.440000000000000000e+04 6.906783482918399386e-07 5.801568603515625000e+01 6.379297637939453125e+01 6.906783482918399386e-07 5.801568603515625000e+01 6.379297637939453125e+01
1.450000000000000000e+04 7.093146336956124287e-07 5.801566314697265625e+01 6.379300308227539062e+01 7.093146336956124287e-07 5.801566314697265625e+01 6.379300308227539062e+01
1.460000000000000000e+04 7.304276437025691848e-07 5.801569366455078125e+01 6.379296493530273438e+01 7.304276437025691848e-07 5.801569366455078125e+01 6.379296493530273438e+01
1.470000000000000000e+04 7.544190339103806764e-07 5.801573181152343750e+01 6.379292297363281250e+01 7.544190339103806764e-07 5.801573181152343750e+01 6.379292297363281250e+01
1.480000000000000000e+04 7.817466212145518512e-07 5.801577377319335938e+01 6.379289245605468750e+01 7.817466212145518512e-07 5.801577377319335938e+01 6.379289245605468750e+01
1.490000000000000000e+04 8.130402306960604619e-07 5.801575088500976562e+01 6.379291534423828125e+01 8.130402306960604619e-07 5.801575088500976562e+01 6.379291534423828125e+01
1.500000000000000000e+04 8.490079608236555941e-07 5.801580429077148438e+01 6.379286956787109375e+01 8.490079608236555941e-07 5.801580429077148438e+01 6.379286956787109375e+01
1.510000000000000000e+04 8.905385584512259811e-07 5.801581573486328125e+01 6.379284286499023438e+01 8.905385584512259811e-07 5.801581573486328125e+01 6.379284286499023438e+01
1.520000000000000000e+04 9.387981663167010993e-07 5.801586914062500000e+01 6.379281234741210938e+01 9.387981663167010993e-07 5.801586914062500000e+01 6.379281234741210938e+01
1.530000000000000000e+04 9.951301080945995636e-07 5.801589202880859375e+01 6.379274368286132812e+01 9.951301080945995636e-07 5.801589202880859375e+01 6.379274368286132812e+01
1.540000000000000000e+04 1.061401690094498917e-06 5.801585006713867188e+01 6.379279327392578125e+01 1.061401690094498917e-06 5.801585006713867188e+01 6.379279327392578125e+01
1.550000000000000000e+04 1.139884261647239327e-06 5.801585006713867188e+01 6.379278945922851562e+01 1.139884261647239327e-06 5.801585006713867188e+01 6.379278945922851562e+01
1.560000000000000000e+04 1.233641455655742902e-06 5.801587677001953125e+01 6.379279327392578125e+01 1.233641455655742902e-06 5.801587677001953125e+01 6.379279327392578125e+01
1.570000000000000000e+04 1.346650719824538101e-06 5.801588821411132812e+01 6.379275512695312500e+01 1.346650719824538101e-06 5.801588821411132812e+01 6.379275512695312500e+01
1.580000000000000000e+04 1.484247263761062641e-06 5.801593017578125000e+01 6.379271316528320312e+01 1.484247263761062641e-06 5.801593017578125000e+01 6.379271316528320312e+01
1.590000000000000000e+04 1.653879508012323640e-06 5.801591491699218750e+01 6.379271316528320312e+01 1.653879508012323640e-06 5.801591491699218750e+01 6.379271316528320312e+01
1.600000000000000000e+04 1.865782223831047304e-06 5.801591491699218750e+01 6.379268646240234375e+01 1.865782223831047304e-06 5.801591491699218750e+01 6.379268646240234375e+01
1.610000000000000000e+04 2.134419901267392561e-06 5.801593017578125000e+01 6.379268264770507812e+01 2.134419901267392561e-06 5.801593017578125000e+01 6.379268264770507812e+01
1.620000000000000000e+04 2.481089723005425185e-06 5.801599121093750000e+01 6.379264450073242188e+01 2.481089723005425185e-06 5.801599121093750000e+01 6.379264450073242188e+01
1.630000000000000000e+04 2.937458475571474992e-06 5.801593017578125000e+01 6.379266357421875000e+01 2.937458475571474992e-06 5.801593017578125000e+01 6.379266357421875000e+01
1.640000000000000000e+04 3.551847385097062215e-06 5.801594924926757812e+01 6.379264831542968750e+01 3.551847385097062215e-06 5.801594924926757812e+01 6.379264831542968750e+01
1.650000000000000000e+04 4.400973921292461455e-06 5.801596832275390625e+01 6.379262161254882812e+01 4.400973921292461455e-06 5.801596832275390625e+01 6.379262161254882812e+01
